Language_ID	L1_log10_st	Vehicularity	Education	Official	neighboring_languages_st
dond1249	NA	NA	0	0	0.10555430324264616
doso1239	NA	NA	0	0	-0.5731133087516291
tour1243	NA	NA	0	0	-0.346890771420204
dong1290	NA	NA	0	0	0.10555430324264616
lukp1238	NA	NA	0	0	1.2366669898997715
dori1246	NA	NA	0	0	-0.5731133087516291
dogo1295	NA	NA	0	0	0.7842219152369214
dass1243	NA	NA	0	0	0.10555430324264616
domb1246	NA	NA	0	0	-0.7993358460830542
doya1240	NA	NA	0	0	1.2366669898997715
buss1239	NA	NA	0	0	-0.12066823408877893
domp1238	NA	NA	0	0	-1.0255583834144792
dorz1235	NA	NA	0	0	-0.5731133087516291
papa1268	-0.9670198392422642	0	0	0	-0.5731133087516291
dair1239	NA	NA	0	0	-0.5731133087516291
darm1243	-0.5944283006316957	0	0	0	-0.7993358460830542
dolp1239	NA	NA	0	0	-0.5731133087516291
rung1259	0.43198188666714615	0	0	0	0.5579993779054964
clel1238	NA	NA	0	0	0.33177684057407125
darl1243	-2.3388269053571267	0	0	0	-0.7993358460830542
west2548	-0.8272968929181976	0	0	0	-0.7993358460830542
daro1239	NA	NA	0	0	-0.7993358460830542
dura1244	NA	NA	0	0	-1.0255583834144792
gede1246	NA	NA	0	0	-0.5731133087516291
ruka1240	-0.554689926276937	0	0	0	0.10555430324264616
dara1250	-0.02884659585884232	0	0	0	-0.7993358460830542
lowe1385	NA	NA	1	0	-0.7993358460830542
daas1238	0.4880672295220915	0	0	0	-0.12066823408877893
disa1239	NA	NA	0	0	-0.12066823408877893
tada1238	NA	NA	0	0	0.5579993779054964
daur1238	0.5981435384865919	0	0	0	1.0104444525683465
labu1249	NA	NA	0	0	1.2366669898997715
anat1248	NA	NA	0	0	-0.12066823408877893
tene1248	0.6811561967571751	0	0	0	0.5579993779054964
tomo1243	NA	NA	0	0	1.0104444525683465
cent2100	0.8990407320603652	0	0	0	3.0464472885511724
lotu1250	NA	NA	0	0	-0.5731133087516291
toro1252	NA	NA	0	0	0.10555430324264616
toro1253	NA	NA	0	0	-0.7993358460830542
tebu1239	NA	NA	0	0	-0.346890771420204
dual1243	0.5709089605351894	1	0	0	0.5579993779054964
dubl1239	NA	NA	0	0	-0.5731133087516291
duna1248	0.1307821963175574	0	0	0	-0.12066823408877893
huns1239	NA	NA	0	0	0.7842219152369214
umir1236	NA	NA	0	0	-0.346890771420204
dumb1241	-0.704222630787264	0	0	0	-0.5731133087516291
duru1249	NA	NA	0	0	-0.12066823408877893
dung1251	NA	NA	0	0	-0.7993358460830542
dumu1246	NA	NA	0	0	-0.346890771420204
dudu1240	NA	NA	0	0	-0.12066823408877893
alab1246	NA	NA	0	0	-0.7993358460830542
dusu1271	NA	NA	0	0	-0.12066823408877893
dupa1235	-0.6608278852327916	0	0	0	0.10555430324264616
dusu1269	NA	NA	0	0	0.7842219152369214
diii1241	NA	NA	0	0	1.2366669898997715
dumi1241	-0.48827759468432175	0	0	0	-0.12066823408877893
drun1238	0.02933381573592537	0	0	0	-0.346890771420204
duvl1242	NA	NA	0	0	0.10555430324264616
dusu1267	NA	NA	0	0	-0.12066823408877893
duun1242	NA	NA	0	0	0.33177684057407125
dica1235	NA	NA	0	0	-0.7993358460830542
duli1241	NA	NA	0	0	-0.5731133087516291
duau1237	NA	NA	0	0	-0.5731133087516291
diri1259	NA	NA	0	0	0.10555430324264616
dawa1242	NA	NA	0	0	-0.12066823408877893
dyan1251	NA	NA	0	0	0.5579993779054964
dyab1238	NA	NA	0	0	-0.346890771420204
dyug1238	NA	NA	0	0	-0.12066823408877893
djim1235	NA	NA	0	0	0.33177684057407125
yand1257	NA	NA	0	0	-0.12066823408877893
jola1263	NA	NA	0	0	2.5940022138883223
dyul1238	1.5338569608148398	1	1	1	4.403782512539723
dyaa1242	NA	NA	0	0	-0.5731133087516291
tunz1235	NA	NA	0	0	-0.5731133087516291
daza1242	1.186139725890114	1	0	0	1.4628895272311966
dzal1238	NA	NA	0	0	0.33177684057407125
dzan1238	NA	NA	0	0	-0.12066823408877893
dzon1239	0.9516310789009792	1	1	1	2.3677796765568973
ebug1241	NA	NA	0	0	-0.12066823408877893
teke1278	NA	NA	0	0	1.0104444525683465
ebri1238	NA	NA	0	0	0.33177684057407125
embu1241	NA	NA	0	0	0.33177684057407125
efai1241	NA	NA	0	0	-0.5731133087516291
efee1239	NA	NA	0	0	3.0464472885511724
efik1245	NA	NA	0	0	1.4628895272311966
egaa1242	-0.48827759468432175	0	0	0	-1.0255583834144792
eggo1239	NA	NA	0	0	-0.12066823408877893
ehue1238	NA	NA	0	0	-0.12066823408877893
eipo1242	-0.4340102943831886	0	0	0	-0.346890771420204
eiti1240	NA	NA	0	0	-0.12066823408877893
asko1238	NA	NA	0	0	0.33177684057407125
ejam1238	NA	NA	0	0	-0.346890771420204
ekaj1238	NA	NA	0	0	0.33177684057407125
ekit1246	NA	NA	0	0	0.33177684057407125
ekar1243	0.6099883680289231	0	0	0	0.7842219152369214
ekii1241	NA	NA	0	0	-0.12066823408877893
esto1258	1.3243873780894584	1	0	0	0.10555430324264616
elip1238	-0.2084583517982925	0	0	0	0.5579993779054964
koti1238	0.7101737863668762	0	0	0	-0.346890771420204
ekpe1253	NA	NA	0	0	0.7842219152369214
yace1238	NA	NA	0	0	-0.346890771420204
east2342	0.2088990154378374	0	0	0	0.33177684057407125
elep1240	NA	NA	0	0	-0.5731133087516291
elhu1238	NA	NA	0	0	-0.7993358460830542
ndin1245	NA	NA	0	0	-1.0255583834144792
elke1240	NA	NA	0	0	0.10555430324264616
mode1248	2.0378932084287436	1	1	1	4.403782512539723
elem1253	0.4477953192540945	0	0	0	-0.346890771420204
elmo1238	NA	NA	0	0	-1.0255583834144792
eluu1241	NA	NA	0	0	-0.5731133087516291
emai1241	0.8447538142769693	0	0	0	1.0104444525683465
emba1238	NA	NA	0	0	-0.12066823408877893
emer1243	NA	NA	0	0	-0.346890771420204
east2357	NA	NA	0	0	-0.12066823408877893
muss1246	-0.22767191387337715	0	0	0	-1.0255583834144792
east2426	NA	NA	0	0	1.915334601894047
eman1238	NA	NA	0	0	0.10555430324264616
nort2972	0.5130017576947036	0	0	0	0.7842219152369214
paci1278	NA	NA	0	0	-0.5731133087516291
east2340	NA	NA	0	0	0.5579993779054964
empl1237	NA	NA	0	0	-0.5731133087516291
apal1256	NA	NA	0	0	-0.12066823408877893
mark1255	NA	NA	0	0	0.33177684057407125
ennn1243	NA	NA	0	0	-0.7993358460830542
ende1246	NA	NA	0	0	-0.5731133087516291
fore1265	-1.7123105763045057	0	0	0	-0.5731133087516291
tund1254	NA	NA	0	0	-0.5731133087516291
enge1239	NA	NA	0	0	0.10555430324264616
engg1245	NA	NA	0	0	-1.0255583834144792
enga1252	NA	NA	0	0	1.0104444525683465
emum1240	NA	NA	0	0	0.10555430324264616
enuu1235	0.25150647098967305	0	0	0	-1.0255583834144792
enwa1246	NA	NA	0	0	0.33177684057407125
enwa1245	NA	NA	0	0	-0.12066823408877893
beti1248	NA	NA	0	0	-0.346890771420204
epie1238	NA	NA	0	0	0.33177684057407125
erav1242	NA	NA	0	0	-0.5731133087516291
siee1239	-0.5699549261933801	0	0	0	-0.7993358460830542
eruw1238	NA	NA	0	0	-0.346890771420204
ogea1238	NA	NA	0	0	-0.12066823408877893
sout2856	-0.22767191387337715	0	0	0	-0.12066823408877893
horp1239	0.3722323997410054	0	0	0	0.10555430324264616
erre1238	NA	NA	0	0	-0.7993358460830542
ersu1241	0.1307821963175574	0	0	0	-0.346890771420204
erit1239	NA	NA	0	0	-0.346890771420204
erok1237	NA	NA	0	0	-0.12066823408877893
esee1248	-0.7298849239220329	0	1	1	-0.5731133087516291
esht1238	NA	NA	0	0	-0.12066823408877893
nort2943	NA	NA	0	0	-0.5731133087516291
nort2945	NA	NA	0	0	-0.7993358460830542
esse1238	NA	NA	0	0	-0.12066823408877893
cent2128	NA	NA	0	0	-0.5731133087516291
cent2127	-0.07559091098129814	0	0	0	-0.7993358460830542
eteb1238	NA	NA	0	0	-0.12066823408877893
eton1255	NA	NA	0	0	-0.7993358460830542
eton1253	0.9057321107380598	0	0	0	0.7842219152369214
edol1239	NA	NA	0	0	-0.5731133087516291
yekh1238	NA	NA	0	0	0.7842219152369214
ejag1239	NA	NA	0	0	3.0464472885511724
eten1239	NA	NA	0	0	0.33177684057407125
semi1264	NA	NA	0	0	-0.346890771420204
basq1248	1.1109372193561904	1	1	0	0.10555430324264616
even1260	-0.2450386392901262	0	0	0	-0.346890771420204
uvbi1238	NA	NA	0	0	-0.12066823408877893
even1259	0.06059866541980465	0	0	0	1.0104444525683465
ewee1241	1.772417988793424	1	1	1	3.4988923632140225
ewon1239	NA	NA	0	0	1.915334601894047
extr1243	NA	NA	0	0	-0.346890771420204
eyak1241	NA	NA	0	0	-0.5731133087516291
keiy1238	NA	NA	0	0	-0.12066823408877893
uzek1238	NA	NA	0	0	0.10555430324264616
fasu1242	-0.7325771207016911	0	0	0	-0.12066823408877893
wagi1249	NA	NA	0	0	-0.12066823408877893
faga1239	NA	NA	0	0	-0.5731133087516291
fino1238	NA	NA	0	0	-0.12066823408877893
faiw1243	NA	NA	0	0	1.0104444525683465
fait1240	-2.1040598350030626	0	0	0	-0.5731133087516291
fang1248	NA	NA	0	0	0.33177684057407125
sout2782	0.1307821963175574	0	0	0	-0.5731133087516291
famm1241	NA	NA	0	0	-1.0255583834144792
fang1246	NA	NA	0	0	2.8202247512197474
faro1244	0.3914486493896807	1	1	1	-1.0255583834144792
palo1243	NA	NA	0	0	-0.7993358460830542
fata1245	NA	NA	0	0	-0.346890771420204
fayu1238	NA	NA	0	0	0.33177684057407125
fala1241	NA	NA	0	0	-0.346890771420204
sout2645	NA	NA	0	0	0.10555430324264616
fero1244	NA	NA	0	0	0.5579993779054964
maas1239	1.4208987427992956	0	1	0	5.308672661865423
fong1243	NA	NA	0	0	0.33177684057407125
nobi1240	NA	NA	0	0	-0.346890771420204
fyer1241	NA	NA	0	0	-0.346890771420204
fiji1243	0.9506843245625116	0	1	1	-0.7993358460830542
fili1244	NA	NA	1	1	-0.7993358460830542
finn1318	1.7764706063580202	1	1	1	1.6891120645626216
fipa1238	1.194869172698109	0	0	0	0.33177684057407125
fira1238	NA	NA	0	0	-0.5731133087516291
torn1244	NA	NA	0	1	-0.12066823408877893
fiwa1240	NA	NA	0	0	-0.346890771420204
kven1236	NA	NA	0	0	0.10555430324264616
kali1308	-1.5751005752743172	0	0	0	-0.5731133087516291
foau1240	NA	NA	0	0	0.33177684057407125
fali1285	NA	NA	0	0	0.5579993779054964
nort2770	NA	NA	0	0	0.33177684057407125
flin1247	NA	NA	0	0	-0.5731133087516291
fuli1240	NA	NA	0	0	0.5579993779054964
fefe1239	0.7101737863668762	0	0	0	0.33177684057407125
farw1235	NA	NA	0	0	-0.346890771420204
fani1244	NA	NA	0	0	1.0104444525683465
food1238	NA	NA	0	0	-0.346890771420204
foii1241	-0.1817798764749292	0	0	0	-0.346890771420204
fonn1241	1.511920574929053	1	1	1	3.2726698258825975
fore1270	0.25338624323891923	0	0	0	0.5579993779054964
sira1267	NA	NA	0	0	-0.7993358460830542
fass1245	-0.48827759468432175	0	0	0	0.10555430324264616
caju1236	NA	NA	0	0	-0.12066823408877893
ford1242	NA	NA	0	0	-1.0255583834144792
fran1260	NA	NA	0	0	0.10555430324264616
fora1245	NA	NA	0	0	-0.346890771420204
nort2626	NA	NA	0	0	-0.5731133087516291
nort2628	NA	NA	0	0	-0.7993358460830542
fort1240	NA	NA	0	0	0.33177684057407125
west2354	1.2551508141635408	1	1	0	-0.12066823408877893
adam1253	NA	NA	0	0	15.036241767116701
pula1263	1.7976534421334267	0	0	1	4.856227587202573
east2447	-0.2117324729869467	0	0	0	-1.0255583834144792
borg1235	NA	NA	0	0	-0.346890771420204
pula1262	1.7589218287542137	1	0	0	2.141557139225472
west2454	NA	NA	0	0	3.0464472885511724
bagi1244	NA	NA	0	0	0.10555430324264616
kooo1244	NA	NA	0	0	-0.7993358460830542
fuln1247	-0.7609291543097203	0	0	0	-0.7993358460830542
cent2018	NA	NA	0	0	0.5579993779054964
friu1240	NA	NA	0	0	-0.12066823408877893
futu1245	-0.640299086267308	0	0	0	-1.0255583834144792
furu1242	0.06434382435167346	0	0	0	1.2366669898997715
nige1253	2.1133185179611527	1	0	0	1.0104444525683465
fuyu1242	0.0245868515230157	0	0	0	0.7842219152369214
furr1244	1.2082609943966116	0	0	0	1.2366669898997715
fwai1237	NA	NA	0	0	-0.5731133087516291
fwee1238	NA	NA	0	0	0.33177684057407125
gaaa1244	1.2079414295299995	0	0	1	0.33177684057407125
gabr1253	NA	NA	0	0	-0.12066823408877893
gadd1244	NA	NA	0	0	0.7842219152369214
guar1293	-1.2701668394958852	0	0	0	0.33177684057407125
gend1249	NA	NA	0	0	-0.12066823408877893
gaga1249	0.7160700746749467	0	1	0	0.10555430324264616
alek1238	NA	NA	0	0	0.10555430324264616
bore1247	NA	NA	0	0	-0.12066823408877893
gads1258	NA	NA	0	0	0.33177684057407125
gamk1238	NA	NA	0	0	-0.5731133087516291
galo1243	NA	NA	0	0	0.5579993779054964
kand1303	NA	NA	0	0	-0.5731133087516291
gant1244	-0.48827759468432175	0	0	0	-0.12066823408877893
gall1278	NA	NA	0	0	0.33177684057407125
gata1239	-0.4281159098415981	0	0	0	-0.12066823408877893
gale1257	NA	NA	0	0	-0.5731133087516291
adiw1235	NA	NA	0	0	-0.7993358460830542
kena1250	NA	NA	0	0	-0.346890771420204
mudh1235	NA	NA	0	0	-0.346890771420204
nobo1238	NA	NA	0	0	1.6891120645626216
bora1271	1.9310007557082776	0	0	0	5.7611177365282735
gayo1244	0.9371036139859882	0	0	0	-0.346890771420204
west2721	NA	NA	0	0	6.439785348522549
kayt1238	NA	NA	0	0	-0.12066823408877893
kara1476	-1.705135411392216	0	0	0	-0.5731133087516291
niks1238	NA	NA	0	0	-0.12066823408877893
gaik1242	NA	NA	0	0	0.33177684057407125
gban1258	NA	NA	0	0	1.6891120645626216
defi1235	NA	NA	0	0	-0.5731133087516291
gale1259	0.5398016713445212	0	0	0	0.33177684057407125
bodo1267	-0.14202556163848457	0	0	0	-0.7993358460830542
gadd1242	NA	NA	0	0	0.5579993779054964
gami1242	NA	NA	0	0	-0.12066823408877893
garh1243	NA	NA	0	0	0.5579993779054964
moda1242	NA	NA	0	0	-0.5731133087516291
nort2810	NA	NA	0	0	1.0104444525683465
gbay1287	NA	NA	0	0	0.7842219152369214
gbay1286	NA	NA	0	0	0.5579993779054964
gbag1258	NA	NA	0	0	2.5940022138883223
gbes1238	NA	NA	0	0	-0.12066823408877893
gaga1251	NA	NA	0	0	-0.5731133087516291
gban1260	NA	NA	0	0	0.10555430324264616
east2390	NA	NA	0	0	0.10555430324264616
gbar1246	NA	NA	0	0	1.4628895272311966
zoro1242	NA	NA	0	0	-0.7993358460830542
mali1284	-0.2819491338825217	0	0	0	0.10555430324264616
gang1267	NA	NA	0	0	-0.346890771420204
gali1261	NA	NA	0	0	-0.5731133087516291
gain1243	NA	NA	0	0	-0.346890771420204
gade1236	NA	NA	0	0	-0.7993358460830542
pott1240	0.04512840172882354	0	0	0	-1.0255583834144792
gugu1253	NA	NA	0	0	0.10555430324264616
geda1237	-0.1839140236225855	0	0	0	-0.12066823408877893
gude1246	0.5719257567857496	0	0	0	0.5579993779054964
gudu1252	NA	NA	0	0	-0.12066823408877893
gada1258	-0.22767191387337715	0	0	0	-0.12066823408877893
gadj1243	NA	NA	0	0	0.10555430324264616
gund1247	NA	NA	0	0	0.7842219152369214
gurd1238	NA	NA	0	0	-0.5731133087516291
gada1262	NA	NA	0	0	-0.5731133087516291
dira1242	NA	NA	0	0	0.33177684057407125
laal1242	-0.8464887752038645	0	0	0	-0.12066823408877893
uman1240	-0.45348503767294335	0	0	0	0.33177684057407125
ghod1238	-1.366430923166309	0	0	0	0.10555430324264616
mehr1241	NA	NA	0	0	0.5579993779054964
wipi1242	NA	NA	0	0	0.5579993779054964
gudu1250	NA	NA	0	0	-0.5731133087516291
godw1241	NA	NA	0	0	0.7842219152369214
geru1240	-0.10596846044662128	0	0	0	0.33177684057407125
kire1240	NA	NA	0	0	-0.346890771420204
gbol1235	NA	NA	0	0	-0.12066823408877893
gade1242	0.5125890745953636	0	0	0	-0.5731133087516291
hutt1235	NA	NA	0	0	0.33177684057407125
gebe1237	-0.47093447871536925	0	0	0	-1.0255583834144792
genn1243	NA	NA	0	0	-0.5731133087516291
yiwo1237	NA	NA	0	0	-0.346890771420204
kagf1238	0.3057919602005079	0	0	0	-0.12066823408877893
geme1244	-0.93869479692243	0	0	0	-0.5731133087516291
gese1240	0.3098988766423141	0	0	0	-0.5731133087516291
gera1246	NA	NA	0	0	1.2366669898997715
garr1259	NA	NA	0	0	-0.346890771420204
enya1247	NA	NA	0	0	0.10555430324264616
geez1241	NA	NA	0	0	-0.5731133087516291
patp1243	-0.07559091098129814	0	0	0	-0.5731133087516291
gaoo1237	NA	NA	0	0	-0.5731133087516291
gbii1242	NA	NA	0	0	0.10555430324264616
guga1239	NA	NA	0	0	0.10555430324264616
gura1252	NA	NA	0	0	-0.12066823408877893
gurg1240	NA	NA	0	0	-0.5731133087516291
kung1259	NA	NA	0	0	-0.12066823408877893
gang1270	NA	NA	0	0	-0.12066823408877893
gitu1237	NA	NA	0	0	-0.346890771420204
gagu1242	NA	NA	0	0	-0.12066823408877893
gogo1265	0.2088990154378374	0	0	0	0.33177684057407125
ghad1239	-0.00678239904788189	0	0	0	-0.346890771420204
sout2715	0.09941223689719668	0	0	0	0.33177684057407125
nort2709	NA	NA	0	0	-0.346890771420204
geko1235	NA	NA	0	0	-0.12066823408877893
ghul1238	NA	NA	0	0	-0.7993358460830542
ghan1242	-0.4870894249698392	0	0	0	-0.7993358460830542
ghom1257	-0.07559091098129814	0	0	0	-0.5731133087516291
gher1238	NA	NA	0	0	-0.5731133087516291
guhu1244	-0.0213087297543154	0	0	0	0.5579993779054964
kuta1241	NA	NA	0	0	-0.5731133087516291
kitj1240	NA	NA	0	0	0.10555430324264616
gida1247	0.4849116314906822	0	0	0	0.33177684057407125
goar1239	NA	NA	0	0	-0.7993358460830542
gilb1244	0.6554614037099298	1	0	0	-0.346890771420204
gimi1243	NA	NA	0	0	0.10555430324264616
hinu1240	-0.9128317659055508	0	0	0	-0.5731133087516291
gimi1242	NA	NA	0	0	-0.12066823408877893
gree1278	NA	NA	0	0	-0.5731133087516291
redg1235	NA	NA	0	0	0.10555430324264616
nort3047	0.1307821963175574	0	0	0	0.10555430324264616
gitx1241	NA	NA	0	0	-0.7993358460830542
whit1267	NA	NA	0	0	1.6891120645626216
gili1241	NA	NA	0	0	-0.12066823408877893
sout3051	NA	NA	0	0	0.5579993779054964
NA	NA	NA	0	0	0.10555430324264616
kach1272	NA	NA	0	0	0.7842219152369214
gonj1241	NA	NA	0	1	0.5579993779054964
guja1253	NA	NA	0	0	1.6891120645626216
guya1251	NA	NA	0	0	0.33177684057407125
ndai1238	NA	NA	0	0	-0.7993358460830542
goka1239	NA	NA	0	0	-0.12066823408877893
guin1254	NA	NA	0	0	0.10555430324264616
scot1245	NA	NA	1	0	-0.346890771420204
bong1282	NA	NA	0	0	-0.346890771420204
nana1257	-0.6629608093630239	0	0	0	-0.12066823408877893
iris1253	0.7241538013070797	0	1	1	-0.346890771420204
gali1258	1.6312208497727478	1	1	0	-0.346890771420204
nort2665	NA	NA	0	0	0.7842219152369214
gula1265	NA	NA	0	0	0.5579993779054964
gila1241	NA	NA	0	0	-0.346890771420204
gala1264	NA	NA	0	0	-0.12066823408877893
glar1241	NA	NA	0	0	0.33177684057407125
gula1269	NA	NA	0	0	-0.12066823408877893
manx1243	NA	NA	0	1	-0.12066823408877893
glav1244	0.26413703629097507	0	0	0	0.33177684057407125
gule1241	NA	NA	0	0	-0.7993358460830542
gamb1251	NA	NA	0	0	-0.5731133087516291
gula1270	NA	NA	0	0	-1.0255583834144792
magh1238	NA	NA	0	0	0.10555430324264616
gbay1281	NA	NA	0	0	1.4628895272311966
gimn1238	NA	NA	0	0	-0.12066823408877893
guma1255	NA	NA	0	0	-0.7993358460830542
mago1246	NA	NA	0	0	-0.5731133087516291
kaan1246	NA	NA	0	0	-0.12066823408877893
gang1266	0.07350567369322254	0	0	0	-0.5731133087516291
zulg1242	0.2088990154378374	0	0	0	0.33177684057407125
gana1270	NA	NA	0	0	-0.346890771420204
ngan1299	NA	NA	0	0	0.33177684057407125
lere1241	NA	NA	0	0	-1.0255583834144792
goon1238	-1.366430923166309	0	0	0	0.10555430324264616
gana1274	NA	NA	0	0	0.5579993779054964
gang1268	NA	NA	0	0	0.10555430324264616
ginu1240	NA	NA	0	0	-0.12066823408877893
guma1253	NA	NA	0	0	-0.5731133087516291
nort2702	1.4944411103196715	0	0	0	-0.12066823408877893
gana1277	NA	NA	0	0	-0.7993358460830542
gure1255	NA	NA	0	0	-0.12066823408877893
gunt1241	NA	NA	0	0	-0.346890771420204
gnau1240	NA	NA	0	0	-0.7993358460830542
west2640	NA	NA	0	0	-0.346890771420204
ganz1247	NA	NA	0	0	-0.5731133087516291
guro1248	1.089204067555218	0	0	0	1.915334601894047
play1240	NA	NA	0	0	-0.7993358460830542
gora1262	NA	NA	0	0	-0.346890771420204
godi1239	NA	NA	0	0	0.7842219152369214
gong1251	NA	NA	0	0	-0.7993358460830542
gogo1263	NA	NA	0	0	1.2366669898997715
goba1246	NA	NA	0	0	-0.12066823408877893
gola1255	0.8011021199969299	0	0	0	0.5579993779054964
goan1235	NA	NA	1	0	0.33177684057407125
gone1237	NA	NA	0	0	-1.0255583834144792
yere1243	NA	NA	0	0	-0.346890771420204
gora1261	NA	NA	0	0	-0.5731133087516291
goro1259	NA	NA	0	0	0.33177684057407125
gron1242	NA	NA	0	0	-0.12066823408877893
gava1241	NA	NA	0	0	0.10555430324264616
goro1270	0.6463789288115129	0	0	0	-0.12066823408877893
gobu1238	-0.0213087297543154	0	0	0	0.5579993779054964
goun1238	NA	NA	0	0	-0.5731133087516291
goza1238	NA	NA	0	0	-0.12066823408877893
gupa1248	NA	NA	0	0	0.5579993779054964
taia1239	-1.9115234053213443	0	0	0	-0.346890771420204
gaan1243	0.3586960612373925	0	0	0	-0.346890771420204
guiq1238	-0.22767191387337715	0	0	0	-0.346890771420204
gorr1238	NA	NA	0	0	0.10555430324264616
rajp1235	NA	NA	0	0	0.10555430324264616
anci1242	NA	NA	0	0	-1.0255583834144792
guru1271	0.04512840172882354	0	0	0	0.5579993779054964
madi1261	NA	NA	0	0	-0.12066823408877893
gbir1241	NA	NA	0	0	0.10555430324264616
ghar1239	-0.01883792530718697	0	0	0	-0.12066823408877893
sout2826	0.7963632397724157	0	0	0	0.10555430324264616
kota1279	NA	NA	0	0	-0.5731133087516291
grom1238	NA	NA	0	0	-0.12066823408877893
goro1261	NA	NA	0	0	-0.346890771420204
tazn1238	NA	NA	0	0	-0.12066823408877893
gres1240	NA	NA	0	0	0.10555430324264616
garo1247	1.3667601621725822	1	1	0	1.915334601894047
kist1241	NA	NA	0	0	0.33177684057407125
cent2041	NA	NA	0	0	0.10555430324264616
gwed1239	NA	NA	0	0	-0.5731133087516291
guri1248	-0.640299086267308	0	0	0	-0.12066823408877893
barc1235	NA	NA	0	0	-0.346890771420204
gusi1246	NA	NA	0	0	-0.5731133087516291
gusa1246	NA	NA	0	0	0.10555430324264616
sout2785	NA	NA	0	0	1.0104444525683465
wase1252	NA	NA	0	0	-0.7993358460830542
swis1247	NA	NA	0	0	1.0104444525683465
guat1253	-2.2845397620027494	0	0	0	-0.7993358460830542
shik1242	NA	NA	0	0	-0.5731133087516291
wayu1243	1.0344402550178762	0	0	0	-0.5731133087516291
yoco1235	NA	NA	0	0	0.33177684057407125
guri1247	NA	NA	0	0	0.33177684057407125
gupa1247	NA	NA	0	0	-0.12066823408877893
para1311	1.8455087812210211	1	1	1	3.2726698258825975
guah1255	0.2974041788575852	0	0	0	1.2366669898997715
east2555	0.5017819944460379	0	0	0	0.10555430324264616
guja1252	NA	NA	1	0	1.2366669898997715
gumu1244	0.8816232657652983	0	0	0	0.33177684057407125
guam1248	0.1453089995893615	0	0	0	-0.7993358460830542
mbya1239	0.1294393425591912	0	0	0	0.7842219152369214
guay1257	NA	NA	0	0	-0.5731133087516291
gunw1252	-0.5359479510403349	0	0	0	1.915334601894047
ache1246	-0.7889812071593989	0	0	0	-0.346890771420204
fare1241	1.1732654125527875	1	0	0	0.10555430324264616
male1297	-1.1187247390467787	0	0	0	-0.7993358460830542
yano1261	0.06804246125570194	0	0	0	0.7842219152369214
gunn1250	NA	NA	0	0	0.33177684057407125
gour1243	NA	NA	1	1	1.4628895272311966
gusi1247	1.5914992605503768	0	0	0	0.33177684057407125
guan1268	NA	NA	0	0	0.10555430324264616
guan1269	-0.682877551654647	0	0	0	-0.5731133087516291
duwe1237	NA	NA	0	0	-0.346890771420204
goli1247	0.4100828149933918	0	0	0	0.10555430324264616
guaj1256	NA	NA	0	0	-0.7993358460830542
gula1268	NA	NA	0	0	0.5579993779054964
gurm1246	NA	NA	0	0	-0.346890771420204
kuku1273	-1.099569908469099	0	0	0	-0.5731133087516291
gavi1246	NA	NA	0	0	-0.7993358460830542
para1315	NA	NA	0	0	-0.7993358460830542
guru1261	0.9905623463050932	0	0	0	0.7842219152369214
guma1254	-1.0564666242951588	0	0	0	-1.0255583834144792
guya1249	NA	NA	0	0	0.10555430324264616
mbat1247	NA	NA	0	0	-0.346890771420204
gwaa1239	NA	NA	0	0	-0.346890771420204
kala1373	NA	NA	0	0	0.10555430324264616
gaww1239	NA	NA	0	0	0.5579993779054964
gwen1239	NA	NA	0	0	-0.12066823408877893
gowr1239	NA	NA	0	0	-0.5731133087516291
mooo1239	NA	NA	0	0	-0.12066823408877893
gwic1235	NA	NA	1	0	-0.7993358460830542
gwii1239	NA	NA	0	0	1.0104444525683465
gwan1268	NA	NA	0	0	2.3677796765568973
gwer1238	NA	NA	0	0	0.10555430324264616
gawa1247	NA	NA	0	0	0.10555430324264616
guwa1243	NA	NA	0	0	0.10555430324264616
kwin1241	NA	NA	0	0	-0.7993358460830542
guaa1238	NA	NA	0	0	-0.5731133087516291
weso1238	NA	NA	0	0	1.0104444525683465
nort2775	0.9024052177318452	0	0	0	3.4988923632140225
garu1246	NA	NA	0	0	0.7842219152369214
kaya1319	-2.163810524955144	0	0	0	-0.7993358460830542
gyem1238	NA	NA	0	0	-0.7993358460830542
gung1248	NA	NA	0	0	-0.12066823408877893
gbay1278	-0.2819491338825217	0	0	0	-0.12066823408877893
gyel1242	-0.32684770141281955	0	0	0	1.0104444525683465
gayi1237	NA	NA	0	0	-0.12066823408877893
ngab1239	0.7711897471392672	0	0	0	-0.12066823408877893
guar1292	NA	NA	1	1	-0.5731133087516291
guny1241	NA	NA	0	0	0.5579993779054964
ganz1246	NA	NA	0	0	-0.346890771420204
gazi1243	NA	NA	0	0	-0.7993358460830542
gane1237	NA	NA	0	0	-0.12066823408877893
hann1241	NA	NA	1	0	-1.0255583834144792
gura1251	0.9371036139859882	0	0	0	-0.5731133087516291
hata1243	0.06434382435167346	0	0	0	-0.5731133087516291
east2652	NA	NA	0	0	0.10555430324264616
hang1258	NA	NA	0	0	-0.346890771420204
haho1237	NA	NA	0	0	-0.12066823408877893
hajo1238	NA	NA	0	0	0.5579993779054964
hala1252	0.09102469184774174	0	0	0	0.33177684057407125
hewa1241	NA	NA	0	0	0.33177684057407125
hang1260	NA	NA	0	0	0.33177684057407125
hako1237	NA	NA	0	0	-0.5731133087516291
hupl1238	NA	NA	0	0	-0.346890771420204
