"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",0.991485978042087,0.00309837550553524,"L1 speakers (linear)"
"2",1.0139640859225,0.00535465339856245,"L1 speakers (linear)"
"3",1.08593855809306,0.0231481064886364,"L1 speakers (linear)"
"4",1.2097240579826,0.154191500244191,"L1 speakers (linear)"
"5",1.27421523836186,0.326332706934812,"L1 speakers (linear)"
"6",1.33153717562401,0.558617169302878,"L1 speakers (linear)"
"7",1.39988590104689,0.917194706665585,"L1 speakers (linear)"
"8",1.44739625701603,1.19041537728795,"L1 speakers (linear)"
"9",1.48594693923681,1.40408295628142,"L1 speakers (linear)"
"10",1.51957122752862,1.57000702541559,"L1 speakers (linear)"
"11",1.55020120744669,1.69505430391343,"L1 speakers (linear)"
"12",1.57895250904512,1.78367092102171,"L1 speakers (linear)"
"13",1.59286337497848,1.81531920527829,"L1 speakers (linear)"
"14",1.6065647374832,1.83893401295126,"L1 speakers (linear)"
"15",1.62011989791741,1.85475431036717,"L1 speakers (linear)"
"16",1.63358807474951,1.86297895756356,"L1 speakers (linear)"
"17",1.63896283154148,1.86417905439285,"L1 speakers (linear)"
"18",1.64433664526361,1.86419878406013,"L1 speakers (linear)"
"19",1.64702375439657,1.86376847285454,"L1 speakers (linear)"
"20",1.64971135789749,1.86304607817344,"L1 speakers (linear)"
"21",1.65509165697617,1.86072787391531,"L1 speakers (linear)"
"22",1.66048057248371,1.85725044989272,"L1 speakers (linear)"
"23",1.66588045807673,1.85262029105458,"L1 speakers (linear)"
"24",1.67129643377163,1.84684080039849,"L1 speakers (linear)"
"25",1.674011120313,1.84352172501741,"L1 speakers (linear)"
"26",1.67673055328883,1.83991746189592,"L1 speakers (linear)"
"27",1.6821869043326,1.83185298591958,"L1 speakers (linear)"
"28",1.68766962170299,1.82264895059957,"L1 speakers (linear)"
"29",1.70151275207697,1.79466938526534,"L1 speakers (linear)"
"30",1.71560157286612,1.75959223871852,"L1 speakers (linear)"
"31",1.73000373135686,1.71739745201099,"L1 speakers (linear)"
"32",1.74479535996892,1.66803580285749,"L1 speakers (linear)"
"33",1.77591796151875,1.54744215949567,"L1 speakers (linear)"
"34",1.80991425487032,1.39666002183086,"L1 speakers (linear)"
"35",1.84827243858597,1.21354343099643,"L1 speakers (linear)"
"36",1.89365515932843,0.99446612177266,"L1 speakers (linear)"
"37",1.95181084253706,0.733180592972351,"L1 speakers (linear)"
"38",2.04024222668866,0.417785482959873,"L1 speakers (linear)"
"39",2.11908544186683,0.230992566386632,"L1 speakers (linear)"
"40",2.2129216441218,0.102985005772882,"L1 speakers (linear)"
"41",2.41430710623356,0.0125367134950381,"L1 speakers (linear)"
"42",2.57926689029625,0.00163412747805226,"L1 speakers (linear)"
"43",2.67528057400958,0.000461792565711882,"L1 speakers (linear)"
"44",0.935538137962388,0.000333738223148878,"L1 speakers (nonlinear)"
"45",1.00699316444064,0.00278960120926208,"L1 speakers (nonlinear)"
"46",1.09612742365402,0.0222531202991909,"L1 speakers (nonlinear)"
"47",1.21508277048046,0.162685869049635,"L1 speakers (nonlinear)"
"48",1.27649294465525,0.342712539085192,"L1 speakers (nonlinear)"
"49",1.33157228355252,0.583311895429781,"L1 speakers (nonlinear)"
"50",1.39806917054762,0.95344907421248,"L1 speakers (nonlinear)"
"51",1.44467041543614,1.23281657405489,"L1 speakers (nonlinear)"
"52",1.48268635342566,1.44891272266159,"L1 speakers (nonlinear)"
"53",1.51594186935203,1.61495608284408,"L1 speakers (nonlinear)"
"54",1.54646501981011,1.73965072071661,"L1 speakers (nonlinear)"
"55",1.57512306411657,1.8272745794178,"L1 speakers (nonlinear)"
"56",1.58902159969902,1.85844352714047,"L1 speakers (nonlinear)"
"57",1.6027175368004,1.88167695738264,"L1 speakers (nonlinear)"
"58",1.61625102176942,1.89735701706773,"L1 speakers (nonlinear)"
"59",1.62972771413263,1.90581860970699,"L1 speakers (nonlinear)"
"60",1.63511919836046,1.9071829098517,"L1 speakers (nonlinear)"
"61",1.64051260022609,1.9073833078461,"L1 speakers (nonlinear)"
"62",1.64321032422245,1.90704563188893,"L1 speakers (nonlinear)"
"63",1.64590889169637,1.90641546531736,"L1 speakers (nonlinear)"
"64",1.65130903757224,1.90427648291074,"L1 speakers (nonlinear)"
"65",1.65671398948444,1.90096492965067,"L1 speakers (nonlinear)"
"66",1.66212467976893,1.89648088026858,"L1 speakers (nonlinear)"
"67",1.66754201505076,1.89082596056853,"L1 speakers (nonlinear)"
"68",1.67025456937482,1.88755896065999,"L1 speakers (nonlinear)"
"69",1.67297375252491,1.88399401163764,"L1 speakers (nonlinear)"
"70",1.67843386472923,1.87596485880012,"L1 speakers (nonlinear)"
"71",1.68392491512128,1.86672940745375,"L1 speakers (nonlinear)"
"72",1.69780367430044,1.83831095211224,"L1 speakers (nonlinear)"
"73",1.71192978147371,1.80219492913438,"L1 speakers (nonlinear)"
"74",1.72634591158536,1.75830383506618,"L1 speakers (nonlinear)"
