"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",1.5884763338314,0.00036579226534442,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2",1.65246676192627,0.00316512638459555,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"3",1.72943588859286,0.0262862220211181,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"4",1.82772295002859,0.201483524000911,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"5",1.87674989595999,0.434344267289898,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"6",1.91978960396098,0.753781126745522,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"7",1.97067166417519,1.25988367431007,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"8",2.00568592032269,1.65374342930236,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"9",2.03385937494138,1.96666434877322,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"10",2.05824191783586,2.21415793607998,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"11",2.08041169029867,2.40661779636794,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"12",2.10104551396271,2.54863513235805,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"13",2.11099314967346,2.60224107178598,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"14",2.12075667809643,2.64479285104053,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"15",2.13036839308267,2.67671891459167,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"16",2.13990829831148,2.69842769889529,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"17",2.14371447229363,2.70423380484249,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"18",2.14751615987989,2.7083757098275,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"19",2.14941555032077,2.70981918739664,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"20",2.15131409296695,2.71084278169647,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"21",2.15510899386696,2.71162637048805,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"22",2.15890157139321,2.7107198486733,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"23",2.16269251689427,2.70811866300638,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"24",2.16648250530157,2.70382039109049,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"25",2.16837921461934,2.70103173229665,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"26",2.17027937550118,2.69781182769945,"Phylogenetic+Spatial: local+L1 speakers (linear)"
