"","model","x for sp_id","y for sp_id"
"102","Phylogenetic+Spatial: local",7.71585202727075,0.275296308409558
"103","Phylogenetic+Spatial: local",7.80933861982497,0.27514374006016
"104","Phylogenetic+Spatial: local",7.90306342567103,0.273808145456792
"105","Phylogenetic+Spatial: local",7.94067033521954,0.272959122062968
"106","Phylogenetic+Spatial: local",7.97836581031951,0.271937252946031
"107","Phylogenetic+Spatial: local",7.99725131861012,0.271362958703839
"108","Phylogenetic+Spatial: local",8.0161673706679,0.270747100772399
"109","Phylogenetic+Spatial: local",8.05417709496519,0.269389965473944
"110","Phylogenetic+Spatial: local",8.09244584732163,0.267867872045811
"111","Phylogenetic+Spatial: local",8.13098237469783,0.266184276211622
"112","Phylogenetic+Spatial: local",8.16979584700663,0.264342804550886
"113","Phylogenetic+Spatial: local",8.18930941040239,0.263364042842185
"114","Phylogenetic+Spatial: local",8.20889582320419,0.26234724458809
"115","Phylogenetic+Spatial: local",8.24829221772909,0.260201536276699
"116","Phylogenetic+Spatial: local",8.28799526607828,0.257909764825441
"117","Phylogenetic+Spatial: local",8.38866412494626,0.25156936489776
"118","Phylogenetic+Spatial: local",8.49183945157199,0.244381359717609
"119","Phylogenetic+Spatial: local",8.59846061661316,0.23632188562892
"120","Phylogenetic+Spatial: local",8.70900246528103,0.227391644075652
"121","Phylogenetic+Spatial: local",8.94464891958638,0.206930987966926
"122","Phylogenetic+Spatial: local",9.20779332788979,0.182906045390276
"123","Phylogenetic+Spatial: local",9.50966827168067,0.155391527381554
"124","Phylogenetic+Spatial: local",9.87572027741399,0.124043682634383
"125","Phylogenetic+Spatial: local",10.3582977429601,0.0884951806374308
"126","Phylogenetic+Spatial: local",11.1190235567878,0.0480352174256025
"127","Phylogenetic+Spatial: local",11.8236479964507,0.0254407889776401
"128","Phylogenetic+Spatial: local",12.7034007960296,0.0106923596388431
"129","Phylogenetic+Spatial: local",14.7566227561574,0.00113631609193559
"130","Phylogenetic+Spatial: local",16.6960432991143,0.000115429551863834
"131","Phylogenetic+Spatial: local",18.5836033566678,1.15131098752857e-05
"132","Phylogenetic+Spatial: regional",0.862759400964837,0.000188224994621976
"133","Phylogenetic+Spatial: regional",0.993043604054163,0.00147783983315983
"134","Phylogenetic+Spatial: regional",1.16777884294474,0.010925405163537
"135","Phylogenetic+Spatial: regional",1.42174722682116,0.0723117642717783
"136","Phylogenetic+Spatial: regional",1.56311184868698,0.145540980279204
"137","Phylogenetic+Spatial: regional",1.69599485746095,0.238102265505896
"138","Phylogenetic+Spatial: regional",1.86306885325262,0.370065638700731
"139","Phylogenetic+Spatial: regional",1.98575685463393,0.462315652694315
"140","Phylogenetic+Spatial: regional",2.08867456159875,0.527694440733278
"141","Phylogenetic+Spatial: regional",2.18168979816563,0.573228703295716
"142","Phylogenetic+Spatial: regional",2.26894124043318,0.602446748482569
"143","Phylogenetic+Spatial: regional",2.35298388501231,0.617795245519433
"144","Phylogenetic+Spatial: regional",2.39442052061122,0.620825460951361
"145","Phylogenetic+Spatial: regional",2.43571593625298,0.620971257141956
"146","Phylogenetic+Spatial: regional",2.47719174140343,0.618382921095699
"147","Phylogenetic+Spatial: regional",2.51896412710019,0.613218112208538
"148","Phylogenetic+Spatial: regional",2.53577572180819,0.610466720970499
"149","Phylogenetic+Spatial: regional",2.55265454962991,0.607339124197608
"150","Phylogenetic+Spatial: regional",2.56112099162064,0.60563748027088
"151","Phylogenetic+Spatial: regional",2.56960642988045,0.603845662780475
"152","Phylogenetic+Spatial: regional",2.58664018463848,0.599995984983695
"153","Phylogenetic+Spatial: regional",2.60380479010958,0.595789319930696
"154","Phylogenetic+Spatial: regional",2.62111979040346,0.591229869119161
"155","Phylogenetic+Spatial: regional",2.6385904661222,0.586325289202858
"156","Phylogenetic+Spatial: regional",2.64738589328862,0.583746053255393
