"","model","x for AUTOTYP_area","y for AUTOTYP_area"
"1","Phylogenetic",NA,NA
"2","Spatial: local",NA,NA
"3","Spatial: regional",NA,NA
"4","Areal",0.739541599524532,0.000171398827012652
"5","Areal",0.887480599316472,0.00128953429803728
"6","Areal",1.09436440784797,0.00907547056656792
"7","Areal",1.41041442795272,0.0569421788963625
"8","Areal",1.59201577143888,0.111666043935474
"9","Areal",1.76640987682682,0.179251716765336
"10","Areal",1.99016457107396,0.273868062933972
"11","Areal",2.15542402275767,0.338680928739427
"12","Areal",2.2961128260763,0.384888016176652
"13","Areal",2.4229187980356,0.41718486792974
"14","Areal",2.54192486650329,0.438589594053784
"15","Areal",2.6568058398052,0.451001622686929
"16","Areal",2.71313248782927,0.45422952766738
"17","Areal",2.76930026613309,0.455643130564878
"18","Areal",2.82543527645962,0.455362789545208
"19","Areal",2.88162814820752,0.453549296426843
"20","Areal",2.90416401854468,0.452427659127785
"21","Areal",2.92681514748304,0.451082091426953
"22","Areal",2.93818616722127,0.45032384431027
"23","Areal",2.9495878932148,0.449507880888727
"24","Areal",2.97248467725685,0.447700758449922
"25","Areal",2.9955079132488,0.445656936470312
"26","Areal",3.01865996317266,0.443373135795632
"27","Areal",3.04194309113891,0.440846615073435
"28","Areal",3.05363447801382,0.439491632816719
"29","Areal",3.06535941365978,0.438075202404331
"30","Areal",3.08891084523861,0.435057329434172
"31","Areal",3.11259903797458,0.431792068020019
"32","Areal",3.17265377683885,0.422508798757489
"33","Areal",3.2342892322909,0.411552074365907
"34","Areal",3.29779311274322,0.398863646789108
"35","Areal",3.36348745545041,0.384391898387122
"36","Areal",3.50353586113042,0.350027439576271
"37","Areal",3.65979779989296,0.308868139041088
"38","Areal",3.84088298644557,0.261014129672713
"39","Areal",4.06058267370199,0.206787717137416
"40","Areal",4.35282284185628,0.145781256789894
"41","Areal",4.82117127105558,0.0774599165772207
"42","Areal",5.26686610443316,0.0400050882024741
"43","Areal",5.83072468830961,0.0164212562038992
"44","Areal",7.20870214390762,0.00163605174045175
"45","Areal",8.57511113847845,0.000157850378232246
"46","Areal",9.96677938853552,1.49847610361948e-05
"47","Phylogenetic+Spatial: local",NA,NA
"48","Phylogenetic+Spatial: regional",NA,NA
"49","Phylogenetic+Areal",3.84886275533067,1.97119598043597e-05
"50","Phylogenetic+Areal",5.1771189214702,0.000132682102742896
"51","Phylogenetic+Areal",7.2916076395762,0.000819627951809705
"52","Phylogenetic+Areal",11.0897499135356,0.00436349136133424
"53","Phylogenetic+Areal",13.5652724007249,0.00783529419505869
"54","Phylogenetic+Areal",16.1657767055493,0.0116214925773979
"55","Phylogenetic+Areal",19.8152196805301,0.0160521795454209
"56","Phylogenetic+Areal",22.7647609390698,0.0184150331997156
"57","Phylogenetic+Areal",25.4554278716474,0.0195881580689665
"58","Phylogenetic+Areal",28.0545723416443,0.0199495605296539
"59","Phylogenetic+Areal",30.6435776028883,0.019714874786035
"60","Phylogenetic+Areal",33.2949764858184,0.0190103537992669
"61","Phylogenetic+Areal",34.6639729020771,0.0185117825971848
"62","Phylogenetic+Areal",36.0714322127013,0.0179384252197104
"63","Phylogenetic+Areal",37.5248410425857,0.0173055275967643
"64","Phylogenetic+Areal",39.0361872462702,0.0166244341309142
"65","Phylogenetic+Areal",39.6593578462438,0.0163408837710409
"66","Phylogenetic+Areal",40.2934779671245,0.0160522741924398
"67","Phylogenetic+Areal",40.6147125804303,0.0159063311226299
"68","Phylogenetic+Areal",40.9387684367688,0.0157594304224117
"69","Phylogenetic+Areal",41.5954633001456,0.0154631486962909
"70","Phylogenetic+Areal",42.2638089754887,0.0151641949934636
"71","Phylogenetic+Areal",42.9440633945427,0.014863303970338
"72","Phylogenetic+Areal",43.6364950950593,0.0145611779259092
"73","Phylogenetic+Areal",43.987726933079,0.0144096806131409
"74","Phylogenetic+Areal",44.3428778557992,0.014257704489803
"75","Phylogenetic+Areal",45.0652202576085,0.0139523288162845
"76","Phylogenetic+Areal",45.8041095376977,0.0136450824183658
"77","Phylogenetic+Areal",47.7278959903723,0.0128690722168273
"78","Phylogenetic+Areal",49.7698295518362,0.0120827066464516
"79","Phylogenetic+Areal",51.9460451185593,0.0112885116549217
"80","Phylogenetic+Areal",54.2895632101039,0.0104852209546987
"81","Phylogenetic+Areal",59.5654997423295,0.00886845484130645
"82","Phylogenetic+Areal",65.8969440286166,0.00725054281776856
"83","Phylogenetic+Areal",73.8275887381456,0.0056449561023623
"84","Phylogenetic+Areal",84.3788323009852,0.00407319523082004
"85","Phylogenetic+Areal",99.9638397018736,0.00256113765987309
"86","Phylogenetic+Areal",128.777229609786,0.00115380466246778
"87","Phylogenetic+Areal",160.673880491437,0.000519085186361889
"88","Phylogenetic+Areal",208.128990920599,0.000180778179088789
"89","Phylogenetic+Areal",357.989021274537,1.29932853779607e-05
"90","Phylogenetic+Areal",560.091422057357,9.61699431936873e-07
"91","Phylogenetic+Areal",827.505612021034,7.22817908188696e-08
