"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",1.33224394674726,0.000486094423760591,"Phylogenetic"
"2",1.38021148003105,0.00422680825848693,"Phylogenetic"
"3",1.43767374365303,0.0353110205478726,"Phylogenetic"
"4",1.51062177864388,0.272022429936938,"Phylogenetic"
"5",1.54689447034745,0.588168937517346,"Phylogenetic"
"6",1.57864795490996,1.02289760289391,"Phylogenetic"
"7",1.61609818173196,1.71347805538066,"Phylogenetic"
"8",1.64183661537133,2.25257489231145,"Phylogenetic"
"9",1.66250999179003,2.68145219125272,"Phylogenetic"
"10",1.68039157158414,3.02129270554571,"Phylogenetic"
"11",1.69663944459167,3.28591151386279,"Phylogenetic"
"12",1.71175125226147,3.48134797974139,"Phylogenetic"
"13",1.71903508026721,3.55518894245658,"Phylogenetic"
"14",1.7261812922796,3.6138239379485,"Phylogenetic"
"15",1.73321658752451,3.65781259344118,"Phylogenetic"
"16",1.74020194062991,3.68765139758353,"Phylogenetic"
"17",1.74298789714806,3.69559731276561,"Phylogenetic"
"18",1.7457700488163,3.70124326502689,"Phylogenetic"
"19",1.74715987796996,3.70320055425927,"Phylogenetic"
"20",1.7485489712139,3.70457933512314,"Phylogenetic"
"21",1.7513252322481,3.7055981993426,"Phylogenetic"
"22",1.75409938959894,3.70429516573851,"Phylogenetic"
"23",1.75687198812651,3.70066822586009,"Phylogenetic"
"24",1.75964424715632,3.69471635156179,"Phylogenetic"
"25",1.76103291791467,3.69086153961107,"Phylogenetic"
"26",1.76242408839873,3.68641616120274,"Phylogenetic"
"27",1.76521445261318,3.67574346460677,"Phylogenetic"
"28",1.76801640010561,3.66267853720813,"Phylogenetic"
"29",1.77507908930824,3.61943262961532,"Phylogenetic"
"30",1.78223847172233,3.5608764830292,"Phylogenetic"
"31",1.78951607986634,3.48680283586837,"Phylogenetic"
"32",1.79697160152243,3.39678607630908,"Phylogenetic"
"33",1.81260008901485,3.16847344194816,"Phylogenetic"
"34",1.82959019172299,2.8735460960726,"Phylogenetic"
"35",1.84865133521843,2.50754142636036,"Phylogenetic"
"36",1.87098965474582,2.06461526755416,"Phylogenetic"
"37",1.89955669623095,1.52789710365175,"Phylogenetic"
"38",1.94242185326047,0.875548983592295,"Phylogenetic"
"39",1.98042536577037,0.4838482567263,"Phylogenetic"
"40",2.02548280512171,0.213868067501748,"Phylogenetic"
"41",2.12231889690857,0.0253309688234163,"Phylogenetic"
"42",2.20550895041252,0.00280501039151938,"Phylogenetic"
"43",2.28032984901536,0.00030025096435521,"Phylogenetic"
"44",1.34593497124657,0.000519100988017613,"Spatial: local"
"45",1.39067464532839,0.00453379398523265,"Spatial: local"
"46",1.44412828577177,0.0380465339785466,"Spatial: local"
"47",1.51169770503588,0.293758080978618,"Spatial: local"
"48",1.54526940500612,0.636536769952482,"Spatial: local"
"49",1.57460316104509,1.10827932121283,"Spatial: local"
"50",1.60914839268599,1.85794748767007,"Spatial: local"
"51",1.63289881678265,2.44390211600808,"Spatial: local"
"52",1.65195265700095,2.90936273364838,"Spatial: local"
"53",1.66844545570969,3.27795201244928,"Spatial: local"
"54",1.68343006095085,3.56410250588738,"Spatial: local"
"55",1.69737118218323,3.77435518421205,"Spatial: local"
"56",1.70409301775524,3.85327718736283,"Spatial: local"
"57",1.71068738444468,3.91544647559095,"Spatial: local"
"58",1.71718613921429,3.96144693482382,"Spatial: local"
"59",1.72364358784405,3.99170722059508,"Spatial: local"
"60",1.72621836689329,3.99938677069603,"Spatial: local"
"61",1.72878937357514,4.00453253752301,"Spatial: local"
"62",1.73007365064834,4.00615511308117,"Spatial: local"
"63",1.73135720978849,4.0071443923978,"Spatial: local"
"64",1.73392246980847,4.00722473778115,"Spatial: local"
"65",1.73648573847887,4.00477851037176,"Spatial: local"
"66",1.73904759202094,3.99981319391118,"Spatial: local"
"67",1.74161340666824,3.99232244687029,"Spatial: local"
"68",1.74289967496869,3.98762285670091,"Spatial: local"
"69",1.74418832956792,3.98228472789968,"Spatial: local"
"70",1.74677324101426,3.96968627719422,"Spatial: local"
"71",1.74936903853851,3.95451498946873,"Spatial: local"
"72",1.75591220782319,3.90526719360579,"Spatial: local"
"73",1.76254396972711,3.83977080955919,"Spatial: local"
"74",1.76928935233409,3.7578935696793,"Spatial: local"
"75",1.77620727995672,3.65919680379948,"Spatial: local"
"76",1.79070975411811,3.41087020145821,"Spatial: local"
"77",1.80649301119003,3.09161231296931,"Spatial: local"
"78",1.82418823333902,2.69716257080637,"Spatial: local"
"79",1.84495381295141,2.22024555915843,"Spatial: local"
"80",1.87150662308486,1.64311661809343,"Spatial: local"
"81",1.91134936593812,0.941872995322748,"Spatial: local"
"82",1.94660602581943,0.521238364345603,"Spatial: local"
"83",1.98846954587546,0.230455995099303,"Spatial: local"
"84",2.07821059906765,0.0273826586681776,"Spatial: local"
"85",2.15526265523615,0.00303235289626952,"Spatial: local"
"86",2.22440096163266,0.00032494692417058,"Spatial: local"
"87",1.15756920683652,0.000827912000661071,"Spatial: regional"
"88",1.18563436058659,0.0072744975788559,"Spatial: regional"
"89",1.21882984911997,0.0614854235698693,"Spatial: regional"
"90",1.26039510770561,0.481642299178971,"Spatial: regional"
"91",1.28079730976936,1.04900865992785,"Spatial: regional"
"92",1.29853861732998,1.83668901894973,"Spatial: regional"
"93",1.31931370386379,3.10130037891064,"Spatial: regional"
"94",1.33348814823023,4.09865106419712,"Spatial: regional"
"95",1.34482438737233,4.90052484312934,"Spatial: regional"
"96",1.3545864516089,5.54256389313936,"Spatial: regional"
