"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",1.19108799128887,0.000241845485043387,"Phylogenetic"
"2",1.29175469075864,0.00201232992002753,"Phylogenetic"
"3",1.41819838290546,0.0159039272945069,"Phylogenetic"
"4",1.58828772097991,0.114497606519944,"Phylogenetic"
"5",1.67698353786009,0.239846445575668,"Phylogenetic"
"6",1.75726271765222,0.406900054764255,"Phylogenetic"
"7",1.85403004811039,0.659768684183634,"Phylogenetic"
"8",1.92274200712598,0.850113426131875,"Phylogenetic"
"9",1.9788289064579,0.995220245398389,"Phylogenetic"
"10",2.0276994255978,1.10447896647723,"Phylogenetic"
"11",2.07249753831979,1.18488564170106,"Phylogenetic"
"12",2.11536058295975,1.24076869015603,"Phylogenetic"
"13",2.13625954651488,1.2599313534527,"Phylogenetic"
"14",2.15688689301164,1.27353490967001,"Phylogenetic"
"15",2.17729903372402,1.28182602513535,"Phylogenetic"
"16",2.19754825079615,1.28499652806366,"Phylogenetic"
"17",2.2056133450903,1.28485940461134,"Phylogenetic"
"18",2.21366318254397,1.28393154052573,"Phylogenetic"
"19",2.21768329023513,1.28317374382934,"Phylogenetic"
"20",2.22170066717016,1.28222149053006,"Phylogenetic"
"21",2.22972863285685,1.27973807490312,"Phylogenetic"
"22",2.23774984617153,1.27649038977759,"Phylogenetic"
"23",2.24576700845258,1.27248782043984,"Phylogenetic"
"24",2.25379505842334,1.26773220416345,"Phylogenetic"
"25",2.25782997563354,1.26506311532777,"Phylogenetic"
"26",2.26188076862945,1.26219793927749,"Phylogenetic"
"27",2.27003210395346,1.25587572136197,"Phylogenetic"
"28",2.27825341486816,1.24875840391704,"Phylogenetic"
"29",2.29914304903778,1.22744074824597,"Phylogenetic"
"30",2.32057532153589,1.20100468176804,"Phylogenetic"
"31",2.34263598886364,1.16935632115344,"Phylogenetic"
"32",2.36542219016149,1.13247741319941,"Phylogenetic"
"33",2.41363264980441,1.04330005099863,"Phylogenetic"
"34",2.46632473367601,0.934133318820457,"Phylogenetic"
"35",2.52559807340939,0.805047371092316,"Phylogenetic"
"36",2.59669035547431,0.652617798136293,"Phylogenetic"
"37",2.68943878891762,0.473411040411026,"Phylogenetic"
"38",2.83255000605972,0.262958288371998,"Phylogenetic"
"39",2.96185645698579,0.142178716387945,"Phylogenetic"
"40",3.12117625805014,0.0607691891238424,"Phylogenetic"
"41",3.47831611888715,0.00675394412525987,"Phylogenetic"
"42",3.8024350586381,0.000711513481066833,"Phylogenetic"
"43",4.10765882842409,7.31906731276179e-05,"Phylogenetic"
"44",1.65708103432688,6.22918009933587e-05,"Spatial: local"
"45",2.07771200869595,0.000448334427396158,"Spatial: local"
"46",2.69576107259957,0.00299882428059601,"Spatial: local"
"47",3.69725709735588,0.0176303907025155,"Spatial: local"
"48",4.30294073910541,0.0335221875996782,"Spatial: local"
"49",4.90218477317087,0.0522783661380522,"Spatial: local"
"50",5.69356637931986,0.0769932745641232,"Spatial: local"
"51",6.30245668887264,0.0929133360509866,"Spatial: local"
"52",6.82915935637844,0.103267653124641,"Spatial: local"
"53",7.31071669001108,0.109657348304205,"Spatial: local"
"54",7.77167755633251,0.113074689958007,"Spatial: local"
"55",8.22980803746226,0.114079820078342,"Spatial: local"
"56",8.45929179510257,0.113783288225271,"Spatial: local"
"57",8.68977577700305,0.113010327231553,"Spatial: local"
"58",8.92178945960352,0.111801278753116,"Spatial: local"
"59",9.15585689013498,0.110189729933034,"Spatial: local"
"60",9.25017583829922,0.109438736413748,"Spatial: local"
"61",9.34494031270168,0.108629598824176,"Spatial: local"
"62",9.39250007863373,0.108203769826296,"Spatial: local"
"63",9.4401837822634,0.107764055591496,"Spatial: local"
"64",9.53593978902728,0.106843831252697,"Spatial: local"
"65",9.6322419636371,0.105870638402867,"Spatial: local"
"66",9.72912403440053,0.104846179777979,"Spatial: local"
"67",9.82692826221596,0.103768687197573,"Spatial: local"
"68",9.87634879400115,0.103208610358328,"Spatial: local"
"69",9.92612680734025,0.102634378927705,"Spatial: local"
"70",10.0267898639095,0.101443682928416,"Spatial: local"
"71",10.1289889173754,0.100197075068961,"Spatial: local"
"72",10.3917116357586,0.0968392975312371,"Spatial: local"
"73",10.6658163653565,0.0931439265859727,"Spatial: local"
"74",10.9528017334591,0.0891213263299838,"Spatial: local"
"75",11.2544090470595,0.0847878566621631,"Spatial: local"
"76",11.9100125817823,0.0752757108567647,"Spatial: local"
"77",12.6538916744041,0.0647971168362696,"Spatial: local"
"78",13.5265272371751,0.0534777519437779,"Spatial: local"
"79",14.6244872408665,0.0412086773759715,"Spatial: local"
"80",16.1416815433168,0.0280374442301118,"Spatial: local"
"81",18.6742720383885,0.0141768925779191,"Spatial: local"
"82",21.174375915452,0.00706579304776404,"Spatial: local"
"83",24.5366604804775,0.0027469690296895,"Spatial: local"
"84",33.2844030465135,0.000250857701821084,"Spatial: local"
"85",42.7740548552764,2.24788454720685e-05,"Spatial: local"
"86",53.1645205138153,2.00852404465796e-06,"Spatial: local"
"87",1.52669478286345,0.000139787827905534,"Spatial: regional"
"88",1.7040214466942,0.0011293162658596,"Spatial: regional"
"89",1.93365781595353,0.00862846864529262,"Spatial: regional"
"90",2.25396630265485,0.0596940839415644,"Spatial: regional"
"91",2.42529808108911,0.122492672066996,"Spatial: regional"
"92",2.58380536497564,0.204806298428506,"Spatial: regional"
"93",2.77748176773765,0.326190817410526,"Spatial: regional"
"94",2.91698166539444,0.415453922492605,"Spatial: regional"
"95",3.03230842460517,0.482311429371213,"Spatial: regional"
