"","model","x for sp_id","y for sp_id"
"1","Phylogenetic",NA,NA
"2","Spatial: local",1.48075796189559,0.00025376438114939
"3","Spatial: local",1.57357885070276,0.00215698925364652
"4","Spatial: local",1.68777169470787,0.0174581778684083
"5","Spatial: local",1.83784386160783,0.12924466969362
"6","Spatial: local",1.91479557837793,0.274237818966486
"7","Spatial: local",1.98374865137859,0.469808554716298
"8","Spatial: local",2.06623343047556,0.769272719153726
"9","Spatial: local",2.12422379390561,0.995303814627958
"10","Spatial: local",2.17137472496657,1.16772817108847
"11","Spatial: local",2.21294864555988,1.29867758216212
"12","Spatial: local",2.25105892441525,1.39356579869841
"13","Spatial: local",2.28705397455505,1.45653735937326
"14","Spatial: local",2.30454730062436,1.47688736871293
"15","Spatial: local",2.32184137569417,1.49011540395337
"16","Spatial: local",2.3390560874782,1.49653804636077
"17","Spatial: local",2.3562347931567,1.49646495406638
"18","Spatial: local",2.36310534937145,1.49468818554071
"19","Spatial: local",2.36997928007485,1.49194385412169
"20","Spatial: local",2.373418322794,1.49021536143347
"21","Spatial: local",2.3768592311412,1.48825276974025
"22","Spatial: local",2.38376104556516,1.48362607288353
"23","Spatial: local",2.39069687212668,1.4780713361642
"24","Spatial: local",2.39766815347651,1.47160228077685
"25","Spatial: local",2.40467639722988,1.46423367104657
"26","Spatial: local",2.40819486729505,1.46021692043039
"27","Spatial: local",2.41172316945367,1.45598126645744
"28","Spatial: local",2.41881008828174,1.44686178091827
"29","Spatial: local",2.42593881744493,1.43689284904652
"30","Spatial: local",2.4439548090221,1.40837793276734
"31","Spatial: local",2.46233051370599,1.37484034680015
"32","Spatial: local",2.48122615331512,1.33612804601837
"33","Spatial: local",2.5007180488656,1.29218577017046
"34","Spatial: local",2.54194815477444,1.18843057369475
"35","Spatial: local",2.58747492017967,1.06258675854098
"36","Spatial: local",2.63908486788445,0.91429987244941
"37","Spatial: local",2.70082035051197,0.740755079109266
"38","Spatial: local",2.78081388497259,0.53852278333127
"39","Spatial: local",2.90408035837511,0.300513152348199
"40","Spatial: local",3.01534029992196,0.163023731602439
"41","Spatial: local",3.15058852284317,0.0705063280703337
"42","Spatial: local",3.45308552314079,0.0079387129061426
"43","Spatial: local",3.72376493130635,0.000847839918825325
"44","Spatial: local",3.97579039189861,0.0000882646598773304
"45","Spatial: regional",0.761082384344721,0.000243873668240896
"46","Spatial: regional",0.858951401382709,0.00195842209646716
"47","Spatial: regional",0.987683851791337,0.0148424454952465
"48","Spatial: regional",1.17152955097404,0.101563646816142
"49","Spatial: regional",1.27146171547516,0.205882464567347
"50","Spatial: regional",1.36525157300918,0.339712028422745
"51","Spatial: regional",1.48238751608264,0.531413468882207
"52","Spatial: regional",1.56775213280222,0.664557416171815
"53","Spatial: regional",1.6396683999525,0.758292784519718
"54","Spatial: regional",1.70479419104034,0.821884316223496
"55","Spatial: regional",1.765896391117,0.86025077996612
"56","Spatial: regional",1.82503830096085,0.876880388569771
"57","Spatial: regional",1.85436135398475,0.877626210950351
"58","Spatial: regional",1.883733328187,0.873863071928133
"59","Spatial: regional",1.91326464569756,0.866058129175974
"60","Spatial: regional",1.94307045824346,0.854641123011041
"61","Spatial: regional",1.95512669832892,0.849137630488691
"62","Spatial: regional",1.96728011314675,0.843127288468129
"63","Spatial: regional",1.97339371580708,0.839939487569551
"64","Spatial: regional",1.97953218158328,0.836633958742087
"65","Spatial: regional",1.99188456584,0.829681932742111
"66","Spatial: regional",2.00433908941462,0.822295820996396
"67","Spatial: regional",2.01689771612117,0.814500454138569
"68","Spatial: regional",2.02956252960929,0.806320794660169
"69","Spatial: regional",2.03593543526475,0.802094672578336
"70","Spatial: regional",2.04233571284652,0.797781858696913
"71","Spatial: regional",2.05521952701446,0.788908647227771
"72","Spatial: regional",2.068227225479,0.77971640474519
"73","Spatial: regional",2.10150372677998,0.755233014365571
"74","Spatial: regional",2.13596313670579,0.728565827210034
"75","Spatial: regional",2.17172859300396,0.699697218869633
"76","Spatial: regional",2.20898490360215,0.668688005051535
"77","Spatial: regional",2.28962876836312,0.600017116861208
"78","Spatial: regional",2.38043250294539,0.523098502629564
"79","Spatial: regional",2.48658996478042,0.437684626047428
"80","Spatial: regional",2.61758257782336,0.343346647125891
"81","Spatial: regional",2.79275874041372,0.240216343215212
"82","Spatial: regional",3.07682078317837,0.126653739808173
"83","Spatial: regional",3.34812537436389,0.0653247381109569
"84","Spatial: regional",3.69452826413285,0.0267391222756694
"85","Spatial: regional",4.54042547635918,0.00269306305820017
"86","Spatial: regional",5.38440062663324,0.000261336115068772
"87","Spatial: regional",6.24480964012148,0.0000249729622155196
"88","Areal",NA,NA
"89","Phylogenetic+Spatial: local",2.13657260007477,0.0000975404218223514
"90","Phylogenetic+Spatial: local",2.38395132976152,0.000790246267667714
"91","Phylogenetic+Spatial: local",2.70479498592106,0.00606009116696363
"92","Phylogenetic+Spatial: local",3.15250955102352,0.0418997828078169
"93","Phylogenetic+Spatial: local",3.39392105741551,0.0861729936924428
"94","Phylogenetic+Spatial: local",3.6161875317171,0.143583836968155
"95","Phylogenetic+Spatial: local",3.89020192529903,0.228054034299485
"96","Phylogenetic+Spatial: local",4.08778769657367,0.28919878520415
"97","Phylogenetic+Spatial: local",4.25132425169359,0.334101371239372
"98","Phylogenetic+Spatial: local",4.39738670339814,0.36677778997826
"99","Phylogenetic+Spatial: local",4.53310468768317,0.389247125712626
"100","Phylogenetic+Spatial: local",4.66255616301705,0.402861934066341
"101","Phylogenetic+Spatial: local",4.72596772298544,0.406675314898794
