"","x for phy_id","y for phy_id","model"
"1",0.319872187098811,0.00020704772217149,"Phylogenetic"
"2",0.45419677057355,0.00131294822350136,"Phylogenetic"
"3",0.680595969307926,0.00760877988287134,"Phylogenetic"
"4",1.11276704908645,0.0375668207175101,"Phylogenetic"
"5",1.41125251236496,0.0657522952554778,"Phylogenetic"
"6",1.728164005126,0.09501133923516,"Phylogenetic"
"7",2.1859659054668,0.128403937685561,"Phylogenetic"
"8",2.56308826105438,0.145824833053348,"Phylogenetic"
"9",2.90680166385812,0.154334035328345,"Phylogenetic"
"10",3.23680813771436,0.157099212766434,"Phylogenetic"
"11",3.5690021059285,0.155784526027792,"Phylogenetic"
"12",3.91019729266999,0.151339287586652,"Phylogenetic"
"13",4.08528773983024,0.148174095477437,"Phylogenetic"
"14",4.26399974323507,0.144481721978049,"Phylogenetic"
"15",4.44682845642563,0.140333915010888,"Phylogenetic"
"16",4.63429545285167,0.135801436155601,"Phylogenetic"
"17",4.71070378938176,0.133895231047645,"Phylogenetic"
"18",4.78797949200386,0.131941505368052,"Phylogenetic"
"19",4.82695447441895,0.130947955071462,"Phylogenetic"
"20",4.86616067749393,0.12994386471644,"Phylogenetic"
"21",4.94528911057129,0.127905697987321,"Phylogenetic"
"22",5.02575434540928,0.12582125249197,"Phylogenetic"
"23",5.10786151847597,0.123686781857827,"Phylogenetic"
"24",5.19167984723307,0.121504687169339,"Phylogenetic"
"25",5.23425345833162,0.120396529111797,"Phylogenetic"
"26",5.27728271950279,0.119277362153863,"Phylogenetic"
"27",5.36474797302967,0.117007193974921,"Phylogenetic"
"28",5.45415820370682,0.114696564251295,"Phylogenetic"
"29",5.68678210402434,0.108758565028598,"Phylogenetic"
"30",5.93365361274025,0.102619467000834,"Phylogenetic"
"31",6.19655935625624,0.0963122783116291,"Phylogenetic"
"32",6.4775985746751,0.0898668132368314,"Phylogenetic"
"33",7.10446402237399,0.0766929461444985,"Phylogenetic"
"34",7.84075172933903,0.0633929509703413,"Phylogenetic"
"35",8.75159585437334,0.0499617863834519,"Phylogenetic"
"36",9.96115100739389,0.0364471768874475,"Phylogenetic"
"37",11.7349169310118,0.0231598832146063,"Phylogenetic"
"38",14.9386286857552,0.0106359864060331,"Phylogenetic"
"39",18.4351183849226,0.00485084915892665,"Phylogenetic"
"40",23.5458285437773,0.00171633915948773,"Phylogenetic"
"41",39.1933728427081,0.000127878242368372,"Phylogenetic"
"42",59.6535370671598,9.68125366054486e-06,"Phylogenetic"
"43",85.9213073387038,7.44824818298035e-07,"Phylogenetic"
"44",NA,NA,"Spatial: local"
"45",NA,NA,"Spatial: regional"
"46",NA,NA,"Areal"
"47",0.268788331608157,0.000257611420467018,"Phylogenetic+Spatial: local"
"48",0.375779245834429,0.00165570755255161,"Phylogenetic+Spatial: local"
"49",0.553208795697234,0.00973657480928993,"Phylogenetic+Spatial: local"
"50",0.887079749645591,0.0490684586694614,"Phylogenetic+Spatial: local"
"51",1.11508083847617,0.0865657493938774,"Phylogenetic+Spatial: local"
"52",1.35519799989649,0.125670810245123,"Phylogenetic+Spatial: local"
"53",1.70300201495514,0.170736228324779,"Phylogenetic+Spatial: local"
"54",1.98642546730307,0.193912239473689,"Phylogenetic+Spatial: local"
"55",2.2455481939257,0.205030035670125,"Phylogenetic+Spatial: local"
"56",2.49732263075039,0.208249165147125,"Phylogenetic+Spatial: local"
"57",2.75142892156874,0.205705476536757,"Phylogenetic+Spatial: local"
"58",3.01165770964007,0.198790310695855,"Phylogenetic+Spatial: local"
"59",3.14516204333112,0.193999324105048,"Phylogenetic+Spatial: local"
"60",3.2815232260387,0.188481749955189,"Phylogenetic+Spatial: local"
"61",3.4212114111177,0.182374774194908,"Phylogenetic+Spatial: local"
"62",3.56472480612976,0.17579758541282,"Phylogenetic+Spatial: local"
"63",3.62331966755698,0.173058534325827,"Phylogenetic+Spatial: local"
"64",3.68284261456794,0.170257539600971,"Phylogenetic+Spatial: local"
"65",3.71305018785776,0.168831453857596,"Phylogenetic+Spatial: local"
"66",3.74356253874995,0.167389147912101,"Phylogenetic+Spatial: local"
"67",3.80552436454229,0.164458379533451,"Phylogenetic+Spatial: local"
"68",3.86877542666119,0.161470192262568,"Phylogenetic+Spatial: local"
"69",3.93336596445103,0.158429460047254,"Phylogenetic+Spatial: local"
"70",3.99934927912617,0.15534096916093,"Phylogenetic+Spatial: local"
"71",4.03288076438906,0.15378028519648,"Phylogenetic+Spatial: local"
"72",4.06678190896724,0.152209415189496,"Phylogenetic+Spatial: local"
"73",4.13572382329232,0.149039400738081,"Phylogenetic+Spatial: local"
"74",4.20623863618181,0.145835433779231,"Phylogenetic+Spatial: local"
"75",4.38986027251853,0.137703911217405,"Phylogenetic+Spatial: local"
"76",4.58491927459857,0.129427502698527,"Phylogenetic+Spatial: local"
"77",4.79278095338894,0.12103215115689,"Phylogenetic+Spatial: local"
"78",5.01503829567314,0.112548393161544,"Phylogenetic+Spatial: local"
"79",5.51051757892027,0.0955036491366902,"Phylogenetic+Spatial: local"
"80",6.09730060760837,0.078495708216153,"Phylogenetic+Spatial: local"
"81",6.83766616606445,0.0613256849310031,"Phylogenetic+Spatial: local"
"82",7.82947164421267,0.0442820162100508,"Phylogenetic+Spatial: local"
"83",9.2860826467406,0.0278877912667301,"Phylogenetic+Spatial: local"
"84",11.9572639743436,0.0126289733754629,"Phylogenetic+Spatial: local"
"85",14.9284446815793,0.00567036196545161,"Phylogenetic+Spatial: local"
"86",19.2902723483693,0.00198935027728556,"Phylogenetic+Spatial: local"
