"","model","x for sp_id","y for sp_id"
"102","Phylogenetic+Spatial: local",8.28681830690424,0.246327100525299
"103","Phylogenetic+Spatial: local",8.39226717006182,0.245659753582279
"104","Phylogenetic+Spatial: local",8.49744274383699,0.243961797205983
"105","Phylogenetic+Spatial: local",8.53951006061493,0.243015251114601
"106","Phylogenetic+Spatial: local",8.58161047722605,0.241924415240161
"107","Phylogenetic+Spatial: local",8.60273833411113,0.241324879379702
"108","Phylogenetic+Spatial: local",8.62395674147391,0.240688817711642
"109","Phylogenetic+Spatial: local",8.66667330764809,0.239308447992751
"110","Phylogenetic+Spatial: local",8.70977693968909,0.237786031813907
"111","Phylogenetic+Spatial: local",8.75328531565212,0.236124390815086
"112","Phylogenetic+Spatial: local",8.79721704971399,0.234326434842942
"113","Phylogenetic+Spatial: local",8.81934775581541,0.233377270509436
"114","Phylogenetic+Spatial: local",8.84159172066096,0.232395155204621
"115","Phylogenetic+Spatial: local",8.88642990658435,0.230333618801302
"116","Phylogenetic+Spatial: local",8.93175322558428,0.228144963078112
"117","Phylogenetic+Spatial: local",9.04733579667558,0.222138085184095
"118","Phylogenetic+Spatial: local",9.1664825993726,0.215388734015285
"119","Phylogenetic+Spatial: local",9.28963151048372,0.207899836940352
"120","Phylogenetic+Spatial: local",9.41727851632547,0.199675996333768
"121","Phylogenetic+Spatial: local",9.68839240064426,0.181138316690417
"122","Phylogenetic+Spatial: local",9.98727918947693,0.159946862895459
"123","Phylogenetic+Spatial: local",10.3356373404776,0.135564792499086
"124","Phylogenetic+Spatial: local",10.762888129667,0.107758668516529
"125","Phylogenetic+Spatial: local",11.3273377262793,0.0765101341737429
"126","Phylogenetic+Spatial: local",12.2161144703351,0.0414082507304881
