"","model","x for sp_id","y for sp_id"
"1","Phylogenetic",NA,NA
"2","Spatial: local",0.86806097871016,0.000101977535203796
"3","Spatial: local",1.07369447859054,0.000784065751843721
"4","Spatial: local",1.37029975647991,0.0054807905531544
"5","Spatial: local",1.87342059958053,0.0357158285682277
"6","Spatial: local",2.15899097866465,0.0664662604849773
"7","Spatial: local",2.4677515141167,0.104691898327611
"8","Spatial: local",2.89529931692192,0.152507515025871
"9","Spatial: local",3.21912615776273,0.177257587719026
"10","Spatial: local",3.51596136219206,0.18866211599895
"11","Spatial: local",3.80462000757056,0.18980163891839
"12","Spatial: local",4.09514030280489,0.184057041265052
"13","Spatial: local",4.39899710935096,0.173827133816644
"14","Spatial: local",4.55897872764286,0.16756158001266
"15","Spatial: local",4.7247259609476,0.16080813950384
"16","Spatial: local",4.89637369841257,0.153763328793799
"17","Spatial: local",5.07413366177844,0.146600337492301
"18","Spatial: local",5.14700845715834,0.143736115369613
"19","Spatial: local",5.22092418681031,0.140885384928965
"20","Spatial: local",5.25827892359625,0.139467533341797
"21","Spatial: local",5.29590185676127,0.138055909333732
"22","Spatial: local",5.37218601303029,0.135244046011252
"23","Spatial: local",5.45007264499477,0.132439091261239
"24","Spatial: local",5.52962204528407,0.129638817798947
"25","Spatial: local",5.61089834053437,0.126841104324467
"26","Spatial: local",5.65220527466295,0.125442572697739
"27","Spatial: local",5.69396992822276,0.124043932546187
"28","Spatial: local",5.77890972118907,0.121245392540278
"29","Spatial: local",5.86579542161424,0.118443688384571
"30","Spatial: local",6.09207983342678,0.111414900336073
"31","Spatial: local",6.3325087153883,0.104337394912535
"32","Spatial: local",6.58883377285577,0.0972415139089762
"33","Spatial: local",6.86591938979639,0.0901035233021588
"34","Spatial: local",7.49773503485352,0.0757487756943536
"35","Spatial: local",8.25545834245136,0.0616210074041866
"36","Spatial: local",9.20436886622469,0.0477833003954868
"37","Spatial: local",10.4742713656577,0.034312671680188
"38","Spatial: local",12.3704748016607,0.0213882518535801
"39","Spatial: local",15.8626788957973,0.00957576746563504
"40","Spatial: local",19.7774743273907,0.00425827911727513
"41","Spatial: local",25.5780080274526,0.00147433671096974
"42","Spatial: local",44.1029659486007,0.000103292648071451
"43","Spatial: local",69.2730239701763,7.46645009907693e-06
"44","Spatial: local",102.700081005643,5.52013175960955e-07
"45","Spatial: regional",0.403220339387202,0.00014261900420508
"46","Spatial: regional",0.580963429554568,0.000890228788006885
"47","Spatial: regional",0.894152396655764,0.00515830318250635
"48","Spatial: regional",1.52210467676,0.0246163845861518
"49","Spatial: regional",1.98064421998317,0.041672286490102
"50","Spatial: regional",2.49179819311942,0.0576985082764545
"51","Spatial: regional",3.28001020450153,0.0723282687681494
"52","Spatial: regional",3.98561300471502,0.076198462722958
"53","Spatial: regional",4.67871077818391,0.074387005783579
"54","Spatial: regional",5.40812756027211,0.0688697057602229
"55","Spatial: regional",6.20509330784336,0.0614932125628078
"56","Spatial: regional",7.11180317867235,0.0535452294198714
"57","Spatial: regional",7.61164854891028,0.0496887059036041
"58","Spatial: regional",8.14574087477543,0.0460306778839172
"59","Spatial: regional",8.72050864847924,0.0425802419344428
"60","Spatial: regional",9.34181132470352,0.0392974603320925
"61","Spatial: regional",9.60447213211604,0.0380244971083428
"62","Spatial: regional",9.87574618699076,0.0367720943823631
"63","Spatial: regional",10.0147337230104,0.036153621398927
"64","Spatial: regional",10.1560224581714,0.0355405645702813
"65","Spatial: regional",10.4457163713247,0.0343314534563396
"66","Spatial: regional",10.7459445304323,0.0331430682882482
"67","Spatial: regional",11.0578356516599,0.0319733844739034
"68","Spatial: regional",11.3818221198247,0.0308232828240423
"69","Spatial: regional",11.5484928874381,0.030255826810763
"70","Spatial: regional",11.7183607040153,0.0296935579979152
"71","Spatial: regional",12.0679328581375,0.0285849256113958
"72","Spatial: regional",12.4310448809351,0.0274980288988651
"73","Spatial: regional",13.4016085845884,0.0248795180601957
"74","Spatial: regional",14.4746559276808,0.022395962077221
"75","Spatial: regional",15.6740246947059,0.020032820011344
"76","Spatial: regional",17.0186559922282,0.017797586275305
"77","Spatial: regional",20.2666965988264,0.0137065548541701
"78","Spatial: regional",24.5720515374757,0.010113741333099
"79","Spatial: regional",30.581819654965,0.00701705602185631
"80","Spatial: regional",39.6718562787995,0.00441704557654378
"81","Spatial: regional",55.3560235066419,0.00233588243075427
"82","Spatial: regional",91.6031751560245,0.000810772262225414
"83","Spatial: regional",142.781022159274,0.000290263866454988
"84","Spatial: regional",240.688602918999,7.73727548628458e-05
"85","Spatial: regional",725.258775625389,3.164527844722e-06
"86","Spatial: regional",1814.9103696079,1.46058464935341e-07
"87","Spatial: regional",4043.3262485735,7.30037513177499e-09
"88","Areal",NA,NA
"89","Phylogenetic+Spatial: local",0.722640159769446,0.000133341874996585
"90","Phylogenetic+Spatial: local",0.894169561088804,0.00102774900883133
"91","Phylogenetic+Spatial: local",1.13783564456117,0.00700098846693762
"92","Phylogenetic+Spatial: local",1.53699156037198,0.0427956061107353
"93","Phylogenetic+Spatial: local",1.78659124706241,0.0830234858567782
"94","Phylogenetic+Spatial: local",2.02701702431895,0.127730456433775
"95","Phylogenetic+Spatial: local",2.36210740040144,0.184729168630776
"96","Phylogenetic+Spatial: local",2.62753287224519,0.216281201422755
"97","Phylogenetic+Spatial: local",2.86267553516107,0.231612333192118
"98","Phylogenetic+Spatial: local",3.09026625779732,0.234976758332104
"99","Phylogenetic+Spatial: local",3.31744882703741,0.229291553009777
"100","Phylogenetic+Spatial: local",3.55297498531896,0.21774867477262
