"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",0.75946140975387,0.000409797798801691,"Phylogenetic"
"2",0.817608439952922,0.00342569164104035,"Phylogenetic"
"3",0.890173634496658,0.0273377858472165,"Phylogenetic"
"4",0.987010721673906,0.199751127853736,"Phylogenetic"
"5",1.03703516413138,0.420785953054486,"Phylogenetic"
"6",1.08190172184023,0.716034426856867,"Phylogenetic"
"7",1.13608043103039,1.16998152012586,"Phylogenetic"
"8",1.17407034947101,1.51245409534987,"Phylogenetic"
"9",1.20506190708497,1.77707200635791,"Phylogenetic"
"10",1.23218335377155,1.98019597805056,"Phylogenetic"
"11",1.25708490980624,2.13249024732552,"Phylogenetic"
"12",1.28046916556121,2.23918979844507,"Phylogenetic"
"13",1.29181357237509,2.27700002681531,"Phylogenetic"
"14",1.30299328140556,2.30505535138527,"Phylogenetic"
"15",1.31404246089984,2.32382038606336,"Phylogenetic"
"16",1.32505066263154,2.33368915106545,"Phylogenetic"
"17",1.32945459178249,2.33514544063916,"Phylogenetic"
"18",1.33386011975722,2.33516924757203,"Phylogenetic"
"19",1.33606373952188,2.33464277380241,"Phylogenetic"
"20",1.33826806589708,2.33375695858926,"Phylogenetic"
"21",1.3426792436772,2.3309066860181,"Phylogenetic"
"22",1.34709445600476,2.32661829817912,"Phylogenetic"
"23",1.3515144904183,2.32089345942499,"Phylogenetic"
"24",1.35594011405164,2.31373567989168,"Phylogenetic"
"25",1.35815719607467,2.30961729234407,"Phylogenetic"
"26",1.36037998218683,2.3051337848272,"Phylogenetic"
"27",1.3648435876219,2.2950664731888,"Phylogenetic"
"28",1.369332798943,2.28352433499183,"Phylogenetic"
"29",1.38068053354056,2.24816219028027,"Phylogenetic"
"30",1.39223168944828,2.20342159385572,"Phylogenetic"
"31",1.40402140507518,2.14922956452622,"Phylogenetic"
"32",1.41614150640769,2.08537822684253,"Phylogenetic"
"33",1.44171341672187,1.92875294841248,"Phylogenetic"
"34",1.46975716512156,1.73309082934633,"Phylogenetic"
"35",1.50154848741739,1.4965441154523,"Phylogenetic"
"36",1.53921255503111,1.2172261487543,"Phylogenetic"
"37",1.58805272076205,0.886889285377379,"Phylogenetic"
"38",1.66277544701324,0.496603188622933,"Phylogenetic"
"39",1.73051887859639,0.268825721962761,"Phylogenetic"
"40",1.8125226821314,0.116097492147182,"Phylogenetic"
"41",1.99547399070798,0.0130791751362957,"Phylogenetic"
"42",2.15968622980224,0.00139214442596716,"Phylogenetic"
"43",2.31312038579558,0.000143898604884293,"Phylogenetic"
"44",0.505891670103842,0.000252236443375721,"Spatial: local"
"45",0.605387777189853,0.00190348068260696,"Spatial: local"
"46",0.744051676659096,0.0135169168728715,"Spatial: local"
"47",0.954550584687524,0.0862014697212364,"Spatial: local"
"48",1.07431093517764,0.17046523857618,"Spatial: local"
"49",1.18813377240963,0.275717971152122,"Spatial: local"
"50",1.33325034849128,0.426927980635059,"Spatial: local"
"51",1.43906994451065,0.533762727839706,"Spatial: local"
"52",1.52836108155025,0.613173690928098,"Spatial: local"
"53",1.60790674228342,0.671817485646105,"Spatial: local"
"54",1.68163930726156,0.71423171037056,"Spatial: local"
"55",1.75222374433926,0.743462846249537,"Spatial: local"
"56",1.78660860008415,0.7536729268386,"Spatial: local"
"57",1.82040544151206,0.761192582428277,"Spatial: local"
"58",1.85397514880008,0.766196906409188,"Spatial: local"
"59",1.88747336567554,0.768713893849198,"Spatial: local"
"60",1.90086193711774,0.769088344970866,"Spatial: local"
"61",1.91424805403813,0.769135426149449,"Spatial: local"
"62",1.92094090242293,0.769043034020217,"Spatial: local"
"63",1.92763397062694,0.768876916983529,"Spatial: local"
"64",1.94102178480343,0.76833395987647,"Spatial: local"
"65",1.95441342302682,0.767527061664022,"Spatial: local"
"66",1.96781212836215,0.766475968710333,"Spatial: local"
"67",1.9812676277135,0.765187307775318,"Spatial: local"
"68",1.9880256888632,0.764446794484603,"Spatial: local"
"69",1.99480411309053,0.763637262317316,"Spatial: local"
"70",2.00842247934245,0.761796702312275,"Spatial: local"
"71",2.02212350193379,0.759637228993623,"Spatial: local"
"72",2.05674120696396,0.75266511325201,"Spatial: local"
"73",2.09188174067176,0.743131454081583,"Spatial: local"
"74",2.12753417273203,0.730695805537061,"Spatial: local"
"75",2.16376939829253,0.715051183976077,"Spatial: local"
"76",2.23928657665656,0.672555245728772,"Spatial: local"
"77",2.32134219003951,0.61222082825881,"Spatial: local"
"78",2.41341700370192,0.532036247810897,"Spatial: local"
"79",2.52291870818533,0.432565328888599,"Spatial: local"
"80",2.66623885445254,0.311994951671599,"Spatial: local"
"81",2.884313728757,0.17164870046561,"Spatial: local"
"82",3.0864539178294,0.0905453786987713,"Spatial: local"
"83",3.33555758968867,0.0377463601013235,"Spatial: local"
"84",3.91153860633896,0.00389653267233694,"Spatial: local"
"85",4.45397185259669,0.000381346413124502,"Spatial: local"
"86",4.9721079177656,3.81610654643972e-05,"Spatial: local"
"87",0.766376386291977,0.000318327002317918,"Spatial: regional"
"88",0.842561882875033,0.00261344204484921,"Spatial: regional"
"89",0.939413479713672,0.0202978884481623,"Spatial: regional"
"90",1.07199479350005,0.144099742014004,"Spatial: regional"
"91",1.14168603045109,0.299448051360272,"Spatial: regional"
"92",1.20507631683749,0.505030400406804,"Spatial: regional"
"93",1.28226537639283,0.816980059512392,"Spatial: regional"
"94",1.33664816243606,1.049479845332,"Spatial: regional"
"95",1.38138412954848,1.22892818719857,"Spatial: regional"
"96",1.42061180772368,1.36631325253797,"Spatial: regional"
