"","model","x for AUTOTYP_area","y for AUTOTYP_area"
"1","Phylogenetic",NA,NA
"2","Spatial: local",NA,NA
"3","Spatial: regional",NA,NA
"4","Areal",1.26667407291769,0.0000953265114252754
"5","Areal",1.53098203559585,0.000710894268370964
"6","Areal",1.90501076047254,0.00497446062331083
"7","Areal",2.48341136708303,0.0308694840101929
"8","Areal",2.82029777012914,0.0601916183991992
"9","Areal",3.14485384930528,0.0957853703152606
"10","Areal",3.56608868168105,0.144794083540832
"11","Areal",3.88159511673759,0.177614073717362
"12","Areal",4.1511338032932,0.200114814769559
"13","Areal",4.39654084990512,0.215102029649365
"14","Areal",4.62971941600206,0.224212007017179
"15","Areal",4.85562656521598,0.228402468898811
"16","Areal",4.96771510965576,0.228894088106983
"17","Areal",5.0797348863269,0.228419145534811
"18","Areal",5.19207545261485,0.227048736803624
"19","Areal",5.30567145748481,0.224824398213589
"20","Areal",5.35153602275842,0.223701732395245
"21","Areal",5.3976596151933,0.222448960049317
"22","Areal",5.42082185579353,0.221774453990067
"23","Areal",5.44405284402198,0.221068239833483
"24","Areal",5.49072646493003,0.219561845954831
"25","Areal",5.53769133956273,0.217932168050582
"26","Areal",5.58495839283338,0.216181711857986
"27","Areal",5.63257656878003,0.214311566870763
"28","Areal",5.65656705285809,0.213330469491442
"29","Areal",5.68068529525093,0.212318779854613
"30","Areal",5.72931661923912,0.210204282494694
"31","Areal",5.77849422746508,0.207969449424386
"32","Areal",5.90399208409634,0.201865795538028
"33","Areal",6.03347206571081,0.195045384404901
"34","Areal",6.16749603458865,0.187533047288069
"35","Areal",6.30739591905182,0.179325011153488
"36","Areal",6.60912155143243,0.160933948142238
"37","Areal",6.95062297640901,0.140012119062903
"38","Areal",7.35069943003197,0.116687278603032
"39","Areal",7.84372006062949,0.0910873618692889
"40","Areal",8.51337364917097,0.0630302942865162
"41","Areal",9.6055449301812,0.0327209747760674
"42","Areal",10.6664341321325,0.0166059338633963
"43","Areal",12.0480481695599,0.00664295105575557
"44","Areal",15.512250721176,0.000640653812725152
"45","Areal",19.1042155899759,0.0000597953319622296
"46","Areal",22.88726232109,0.00000552183403089267
"47","Phylogenetic+Spatial: local",NA,NA
"48","Phylogenetic+Spatial: regional",NA,NA
"49","Phylogenetic+Areal",2.49445513834658,0.0000245770441073311
"50","Phylogenetic+Areal",3.60001859697171,0.000153832631224482
"51","Phylogenetic+Areal",5.50825877724,0.00087563616752156
"52","Phylogenetic+Areal",9.26845980937863,0.00417681143198247
"53","Phylogenetic+Areal",11.9366284837266,0.00713010785579514
"54","Phylogenetic+Areal",14.8562809853027,0.0100566018776033
"55","Phylogenetic+Areal",19.2270210405979,0.0130958965003989
"56","Phylogenetic+Areal",22.9290733379327,0.0143652883649355
"57","Phylogenetic+Areal",26.4686869250747,0.01469492466207
"58","Phylogenetic+Areal",30.0064286711193,0.0144198061903385
"59","Phylogenetic+Areal",33.6637074555619,0.0137270665474923
"60","Phylogenetic+Areal",37.5497486422477,0.0127226508777386
"61","Phylogenetic+Areal",39.6117189964395,0.0121476166556296
"62","Phylogenetic+Areal",41.7766325884836,0.0115433745929941
"63","Phylogenetic+Areal",44.0644509873068,0.0109211024104864
"64","Phylogenetic+Areal",46.4833257614828,0.0102937435157954
"65","Phylogenetic+Areal",47.4892108094092,0.0100440101676289
"66","Phylogenetic+Areal",48.5177805161083,0.00979596029794487
"67","Phylogenetic+Areal",49.0407451336031,0.00967275325056933
"68","Phylogenetic+Areal",49.5695918447952,0.00955018464738365
"69","Phylogenetic+Areal",50.6472926667703,0.00930663664892371
"70","Phylogenetic+Areal",51.7544060275337,0.00906472318846993
"71","Phylogenetic+Areal",52.8920038901808,0.00882437628131155
"72","Phylogenetic+Areal",54.0612130764189,0.00858553888776557
"73","Phylogenetic+Areal",54.6580425329424,0.0084666709255483
"74","Phylogenetic+Areal",55.2632283108055,0.00834816313442027
"75","Phylogenetic+Areal",56.4993152765474,0.0081122108350351
"76","Phylogenetic+Areal",57.770813906428,0.0078776584201347
"77","Phylogenetic+Areal",61.1147635527122,0.00729845821361665
"78","Phylogenetic+Areal",64.7409512190643,0.00672832405787655
"79","Phylogenetic+Areal",68.6930250865506,0.00616843389700859
"80","Phylogenetic+Areal",73.0067738884204,0.00562198008996256
"81","Phylogenetic+Areal",83.0112067387188,0.00457022460105391
"82","Phylogenetic+Areal",95.5457331361548,0.00357799877716048
"83","Phylogenetic+Areal",111.992343731931,0.00265339334944523
"84","Phylogenetic+Areal",135.035528145814,0.0018093410767941
"85","Phylogenetic+Areal",171.415911057028,0.00105832218772385
"86","Phylogenetic+Areal",245.150387788501,0.000427960375426992
"87","Phylogenetic+Areal",335.342506078102,0.000175317514356824
"88","Phylogenetic+Areal",483.980933394367,0.0000547718087487686
"89","Phylogenetic+Areal",1046.40192521028,0.00000313388455347275
"90","Phylogenetic+Areal",1981.35209759108,0.000000191488354593854
"91","Phylogenetic+Areal",3456.63836726965,0.0000000122199707777969
