"","x for the Gaussian observations","y for the Gaussian observations","model"
"1",1.52541866319359,0.000388468329220826,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"2",1.58556337139236,0.00336614820400509,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"3",1.6578648814823,0.0280077002678632,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"4",1.75005084844601,0.214802674332209,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"5",1.79603448495589,0.463397391698303,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"6",1.83637382051279,0.804421450830226,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"7",1.88404589732428,1.34471351093649,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"8",1.9168622232188,1.7653077654263,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"9",1.94325606196983,2.09917690772111,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"10",1.96610627263391,2.36309543115691,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"11",1.98688639694038,2.56804952758282,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"12",2.00622841413679,2.71889270740417,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"13",2.01555584361323,2.77565724679333,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"14",2.0247104205619,2.82055738747519,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"15",2.03372524390838,2.85404172127635,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"16",2.04267796004763,2.87651113100144,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"17",2.04624951767618,2.88239488915798,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"18",2.04981672721348,2.8864887652569,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"19",2.05159892823183,2.8878619204552,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"20",2.05338031332752,2.88878476732445,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"21",2.05694099135006,2.88927694860073,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"22",2.06049946390447,2.88796143848371,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"23",2.06405641748322,2.88483648559166,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"24",2.06761308282397,2.87990158717039,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"25",2.06939452095421,2.8767501733893,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"26",2.07117927026133,2.87313884138663,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"27",2.07475938392966,2.86452837885429,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"28",2.07835480300401,2.85405468832217,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"29",2.08741960923551,2.81962611664423,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"30",2.09661171503309,2.77326873076437,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"31",2.10595846573368,2.71482104394087,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"32",2.11553560546856,2.64395556075572,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"33",2.13562196166345,2.46465401575925,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"34",2.15747239304519,2.23363689598657,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"35",2.18200827463675,1.94749938650228,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"36",2.21078547919481,1.60191987103807,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"37",2.24762861353898,1.18397631761049,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"38",2.30300048017809,0.677169143484802,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"39",2.35218855748119,0.373549583890795,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"40",2.41059879805712,0.164799154093283,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"41",2.53654235962009,0.0194341366135177,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"42",2.64512789795054,0.00214511158662769,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"43",2.74311195120682,0.000228942103746893,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"44",1.51965842078551,0.000387841107379013,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
"45",1.58003469901984,0.00335689116808495,"Phylogenetic+Spatial: local+L1 speakers (nonlinear)"
