"","model","x for AUTOTYP_area","y for AUTOTYP_area"
"16","Areal",2.64934462533624,0.467551626914358
"17","Areal",2.70395548928673,0.468873829388041
"18","Areal",2.75852640638096,0.468447265206731
"19","Areal",2.81315255407888,0.466433347155333
"20","Areal",2.83509862275043,0.46521213684596
"21","Areal",2.85715829493563,0.463752212407433
"22","Areal",2.86823152342534,0.462931549855229
"23","Areal",2.8793341074595,0.462049846627022
"24","Areal",2.90162862840696,0.460101773839243
"25","Areal",2.9240444177295,0.457905211997922
"26","Areal",2.94658398647846,0.455457886814928
"27","Areal",2.96924975370165,0.452758058016625
"28","Areal",2.98063068118918,0.451313063900415
"29","Areal",2.99204399998348,0.44980454779284
"30","Areal",3.01496881651989,0.446596771539662
"31","Areal",3.0380282170298,0.443134434461677
"32","Areal",3.09659036327916,0.433314043001256
