"","model","x for sp_id","y for sp_id"
"115","Phylogenetic+Spatial: local",1.75271707065337,1.2224612715766
"116","Phylogenetic+Spatial: local",1.7611579262717,1.21397196311634
"117","Phylogenetic+Spatial: local",1.78255728302223,1.18941560716681
"118","Phylogenetic+Spatial: local",1.80442809674194,1.16013682789335
"119","Phylogenetic+Spatial: local",1.82685213793014,1.12618100945356
"120","Phylogenetic+Spatial: local",1.85003470777878,1.08746939571405
"121","Phylogenetic+Spatial: local",1.89928122565212,0.996036736184924
"122","Phylogenetic+Spatial: local",1.95385219507144,0.885810604506516
"123","Phylogenetic+Spatial: local",2.01631217062072,0.756507828238466
"124","Phylogenetic+Spatial: local",2.09127837231944,0.607523231525541
"125","Phylogenetic+Spatial: local",2.18988029639931,0.435714364250767
"126","Phylogenetic+Spatial: local",2.34369507339615,0.238447882694344
"127","Phylogenetic+Spatial: local",2.48592641233532,0.126688771650607
"128","Phylogenetic+Spatial: local",2.6621976693586,0.0534516467850625
"129","Phylogenetic+Spatial: local",3.0688315792465,0.00575769204068496
"130","Phylogenetic+Spatial: local",3.45026079488836,0.000588622819802229
"131","Phylogenetic+Spatial: local",3.81932395601665,5.88263624127294e-05
"132","Phylogenetic+Spatial: regional",0.242432685734209,0.000463231575682825
"133","Phylogenetic+Spatial: regional",0.296322617473384,0.0034312705793525
"134","Phylogenetic+Spatial: regional",0.373526243842356,0.0236632079364769
"135","Phylogenetic+Spatial: regional",0.495803428923042,0.144585208799274
"136","Phylogenetic+Spatial: regional",0.56795085100099,0.277728835781458
"137","Phylogenetic+Spatial: regional",0.639167034136969,0.437324915047991
"138","Phylogenetic+Spatial: regional",0.732636889340016,0.647875148884844
"139","Phylogenetic+Spatial: regional",0.803965460944661,0.780982806086381
"140","Phylogenetic+Spatial: regional",0.86602081692199,0.865257678923951
"141","Phylogenetic+Spatial: regional",0.923794664286984,0.91420395859706
"142","Phylogenetic+Spatial: regional",0.979334268553662,0.935112861816395
"143","Phylogenetic+Spatial: regional",1.03430116512673,0.932973310187953
"144","Phylogenetic+Spatial: regional",1.06198577693544,0.924157116233983
"145","Phylogenetic+Spatial: regional",1.09000589759677,0.910854336908738
"146","Phylogenetic+Spatial: regional",1.11846752910136,0.893646095117122
"147","Phylogenetic+Spatial: regional",1.14748419534587,0.873055287279734
"148","Phylogenetic+Spatial: regional",1.15930173372575,0.863956260396733
"149","Phylogenetic+Spatial: regional",1.1712628657046,0.854395762780831
"150","Phylogenetic+Spatial: regional",1.17729806650124,0.849451808123971
"151","Phylogenetic+Spatial: regional",1.18337013745792,0.844403702372991
"152","Phylogenetic+Spatial: regional",1.19562630661865,0.834009967897263
"153","Phylogenetic+Spatial: regional",1.20803432451771,0.823244323136704
"154","Phylogenetic+Spatial: regional",1.22059731899983,0.812136314437519
"155","Phylogenetic+Spatial: regional",1.23331857729503,0.800715190391944
"156","Phylogenetic+Spatial: regional",1.23973962189987,0.794896251667977
"157","Phylogenetic+Spatial: regional",1.24620152841272,0.78900983277084
"158","Phylogenetic+Spatial: regional",1.25924972449416,0.777048697887326
"159","Phylogenetic+Spatial: regional",1.27247835986324,0.764847195020453
"160","Phylogenetic+Spatial: regional",1.30656718837488,0.733168907767426
"161","Phylogenetic+Spatial: regional",1.34223919831728,0.699823109624963
"162","Phylogenetic+Spatial: regional",1.37966024793625,0.664856703585943
"163","Phylogenetic+Spatial: regional",1.41907609111392,0.62838032018466
"164","Phylogenetic+Spatial: regional",1.50587723753202,0.550814213415785
